...1,doc_text,doc_type,doc_number,doc_name,year,country,cow_code,cow_alpha
43403,"**Chart 4-8. Major Force Buildup Projects of 2013**  |Weapon Systems|Ongoing Projects|New Projects| |---|---|---| |Surveillance, Reconnaissance / Command and Control, Communications|• H‌igh-altitude unmanned surveillance aerial vehicle (HUAV) • S‌atellite all-military air defense warning system|• ‌Performance upgrade of reconnaissance UAVs for corps • ‌Portable satellite / air-to-ground communication radio| |Maneuver / Fire|• K-2 tank • K-10 ammunition supply vehicle|• Remote fire control system • K-56 ammunition supply vehicle| |Vessel|• Next-generation amphibious ship • Jangbogo II-class submarine|• Auxiliary training ship • Amphibious helicopter| |Aircraft|• Intermediate-range GPS-guided bomb|• Tactical Air Control Wing • Laser-guided bomb, 2nd|    **Chart 4-9. Major Force Buildup Projects of 2014**  |Weapon Systems|Ongoing Projects|New Projects| |---|---|---| |Surveillance, Reconnaissance / Command and Control, Communications|• H‌igh-altitude unmanned surveillance aerial vehicle (HUAV) • ‌Next-generation thermal observation device (TOD-III)|• Mobile sea surveillance radar • Air traffic control radar| |Maneuver / Fire|• K-2 tank • Counter-fire radar|• Next-generation MLRS • Remote controlled munitions| |Vessel|• PKX-B (batch-1) • Jangbogo III-class submarine (batch-1)|• Amphibious ship transport helicopter • Gwanggaeto the Great III, 2nd*| |Aircraft|• Next-generation fighter (F-X) • FA-50 fighter|• Aerial refueling tanker* • Patriot missile* • Korea fighter (KF-X)|   *[ Planned to be started in 2015 according to project conditions]  **3. 2015-2019 Mid-term Force Buildup Plan**   The MND has established a force buildup plan for the next five years, starting from 2015,  to maximize jointness and accommodate changes in the security environment, such as the  recent increase of North Korean threats.  First, the key forces will be reinforced to prepare against North Korea’s asymmetric forces  and aggression threats. In order to accomplish this, the Kill Chain and Korea Air and Missile  Defense (KAMD) will be established in good time by acquiring long-range air-to-ground  guided missiles and long-range ground-to-air guided weapons. The capability to prepare against  asymmetric threats and to respond against North Korea’s aggression will be continuously  reinforced by acquiring counter-fire radar, aircraft GPS disruption prevention systems, etc.  Second, to prevent a vacuum due to force reduction following defense reform, the vital  forces in unit reorganization will be secured in good time. To overcome the expansion of  areas of operations and inferiority in the number of forces, military forces will be reinforced",page,95,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43404,"by focusing on surveillance, reconnaissance, maneuver, and precision strike capabilities by  acquiring battalion-level reconnaissance UAVs, upgraded 105 mm howitzer and  multi-function observation devices, and improving the day-and-night close combat  capabilities of field units at the battalion level and below.  Third, the key capabilities to reinforce self-defense capacity will be acquired. In order to  accomplish this, a networked command, control, and communication system will be  established through a next-generation military satellite communication system, and rapid  maneuver and strike capabilities will be acquired by operating large attack helicopters. The  maritime control and amphibious operations capability will be reinforced with next-gen­  eration amphibious ships, and air superiority and long-range operations capability will be  realized with aerial refueling tankers.  For this aim, a total of 322 defense force improvement projects will be carried out from  2015 to 2019. Among these, 103 will be new projects.  The ROK military will design a mid- to long-term road map to acquire military forces that  “can see earlier and farther, and make decisions to strike faster” by considering the various  future threats, battlefield environment changes, and science technology development trends.  **Chart 4-10. Major Projects to Secure Advanced Forces**   **HUAV**  **F-X**  **Next-generation** **KF-X**  **KUH** **MLRS**  **K-2 tank**  **Aegis destroyer** **Next-generation**  **amphibious ship**  **Jangbogo III**  **submarine**   Promotional video for the Surion helicopter   Introductory video for the submarine “Kim Jwa-jin”",page,96,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43405,"**Section 3 Shaping Elite Reserve Forces** **and Enhancing War Sustainment Capability**  The reserve forces are the key forces for deterring war during peacetime and for winning wars in contin­  gencies. As such, in order to strengthen the reserve forces to the level of standing forces, the military  focuses its energy on improving the efficiency of mobilization of troops and supplies, modernizing combat  equipment and materials, and modifying the training methods and conditions of the reservists. The MND  also innovatively improves the procurement, maintenance support, and logistics systems; integrates and  utilizes the available resources of the private sector, government, and military, both domestic and foreign;  and expands international logistics cooperation to enhance war sustainment capability.   **1. Shaping Elite Reserve Forces**  **| Enhancing Efficiency of the Mobilization System of Troops and Materials | Since**  2013, the MND has been experimenting with an expansion plan for the management and  assignment of troop mobilization resources from managing by postal address to managing by  region.[1] When mobilization resources are managed by region, there is an advantage of  improving combat strength because appropriate specialties are assigned to fulfill mobili­  zation requirements, while mobilization assignment unit changes are minimized.  To assess the mobilization requirements for materials responsibly, mobilization  requirement deliberation committees have been formed and are operated at each echelon. By  collaborating with related departments such as the National Tax Service and the Ministry of  Public Safety and Security, plans to check the changes of companies for mobilization in real  time and giving incentives to companies in participating in government procurement bidding  are being pursued.  To enhance the efficiency of reserve force resource management and training as well as the  troops and materials mobilization system, a defense mobilization information system[2] has  been established in phases since 2006. Phase 1, which is the management of reservists, and   1 Dividing the troop mobilization assignment areas into Region 1 (Seoul, Incheon, Gyeonggi-do, and Gangwon-do) and Region 2 (south of  Chungcheong-do).  2 An information system performing the automated functions of prompt, precise mobilization plans, resource management, mobilization  execution, and other work processes for mobilization resources from the MND to subordinate units.",page,97,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43406,"phase 2, which is the personnel mobilization, have been completed along with phase 3, which  is the materials mobilization. Phase 4 is the development of a “mobilization capability  analysis model,” and it is expected to be completed in 2016.  Mobilization supplement battalions with troops, equipment and supplies have been  organized. If large-scale losses occur in the forward divisions and corps during wartime,  mobilization supplement battalions complete with troops, equipment, supplies, and  ammunition will be deployed to immediately supplement for the losses. By 2016, 168 mobili­  zation supplement battalions will be established in the rear area to be deployed to the forward  area during contingencies.  To command and control the mobilization of troops and materials, the MND considers  establishing a mobilization executive agency directly under the MND after 2018. The agency  will provide integrated management and verification of mobilization requirements during  peacetime, and will coordinate and control to smoothly mobilize various personnel and  materials in wartime.  The MND pursues the amendment of the United Defense Act to respond in a timely way  against North Korean threats that are difficult to predict, such as the shelling of Yeonpy­  eongdo Island, and to prevent the escalation of war. Such an amendment will make partial  mobilization orders possible even during an integrated defense situation.  Legal and institutional mechanisms will be prepared for the troops and materials mobili­  zation system to immediately perform its missions, and there will be active cooperation with  the related agencies to use the necessary resources at the time needed.  **| Reservists Organization and**  **Resource Management | Reservists**  are classified into either the mobilized  reserve force or the homeland defense  reserve force depending on their mission.  The mobilized reservists are mainly  composed of reservists who are in their Reserve force training  first to fourth year after being discharged  from their active service. They are mobilized as supplemental personnel for the extension  Public advertisement for the reserve forces",page,98,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43407,"and establishment of active service units or mobilized in the case of troop losses to conduct  operational missions. The homeland defense reservists are composed of reservists in their  fifth to eighth year after being discharged, and they conduct homeland defense operations in  designated areas or workplaces.  In accordance with the Military Personnel Management Act, retired officers, warrant  officers, and non-commissioned officers are obligated to be part of the reservists until they  reach the full retirement age for their respective ranks. For enlisted service members, they  are part of the reservists for eight years after they are discharged. ROK citizens over the age  of 18 and under age 60 who are not incorporated into the reserve forces can apply to become  homeland defense reservists. As of September 2014, approximately 6,300 female reservists  and 1,200 special warfare reservists are serving as members of the homeland defense reserve  force.  The number of reservists is 2,970,000 as of September 2014, and the reservists are  organized into local reserve units in town (eup), township (myeon) and neighborhood (dong),  and workplace reserve units.  The MND will efficiently manage the reservists as an axis of national total war along with  the standing force by maintaining the appropriate number of reservists and differentiating  training and management methods for reservists according to the number of years after their  active service.  **| Enhancement of Execution Capability of Homeland Defense Operations | Old**  personal firearms and crew-served weapons owned by the homeland defense reservists are  replaced with new models. By 2016, the Carbine rifles that still exist in some units will be  entirely replaced with M16A1 rifles, and the gas masks and bulletproof helmets necessary for  individual protection will be acquired 100% by 2017.  By 2020, communications equipment will have been improved with new models to make it  possible to execute integrated civilian-government-military-police operations, enhancing the  homeland defense operation capabilities of the homeland defense reserve forces.  For units with a low organization rate in peacetime to smoothly conduct their missions in  wartime, a part-time service system for reserve cadres is used for such units. In peacetime,  combat strength is maintained by recalling officer reservists for 20 days a year to participate  in resource management and unit training; therefore they can promptly conduct their  missions when they are mobilized. To organize reserve cadres as the homeland platoon  leaders of reserve companies, the Establishment of Homeland Reserve Forces Act has been  amended to expand the reserve cadre organization areas from town (eup), township (myeon)  and neighborhood (dong) to city (si), county (gun) and district (gu).  In connection with the military structure reorganization, reserve force management",page,99,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43408,"agencies[3] will be modified. Homeland defense operations will be efficiently controlled by  organizing homeland local units as mid-command organizations between battalions and  reserve companies, and reserve companies will be combined or disbanded based on the  number of resources and operational area conditions. The reduced manpower due to the  combination or disbandment of reserve companies will be transformed into newly  established mobilization support groups and reserve force training units. The rank system for  civilian workers in the military that manage the reserve forces will be subdivided from the  existing 5[th] and 7[th] grades into a 4-9 system to enhance the efficiency of personnel  management and revitalize the organization.  **| Improvement of Training Methods and Conditions for Reservists | The MND**  conducts reserve force training for all reservists except training-deferred reservists.[4] Reserve  force training is divided into mobilization training, supplementary mobilization reserve  training, and homeland defense basic training. The reserve force training schedule  categorized by type is shown in Chart 4-11.  **Chart 4-11. Reserve Force Training Schedule**  As of 2014  |Category|Col2|Col3|Mobilization training|Supplementary mobilization reserve training|Homeland defense basic training|Homeland defense operations training|Roll call| |---|---|---|---|---|---|---|---| |Soldiers|1-4th year|Designated for mobilization|2 nights and 3 days|-|-|-|-| |||Non-designated|-|24 hours|-|12 hours|| ||5-6th year|Designated for mobilization|-|-|8 hours|6 hours|4 hours| |||Non-designated|||8 hours|12 hours|| ||7-8th year||Organized without training||||| |Officers and NCOs|1-6th year|Designated for mobilization|2 nights and 3 days|-|-|-|-| |||Non-designated||2 nights and 3 days|||| ||7th year and up||Organized without training||||| |Volunteers||||||6 hours||    3 The homeland defense reserve battalions that manage and operate the reserve forces. Mobilization support groups and reserve force  training units are included.  4 Personnel whose training is deferred and considered as completed based on the Establishment of Homeland Reserve Forces Act and as  provided by the Minister of National Defense. They are defined by type of occupation, and when needed, the qualifications or standards can be set separately. Police officers and fire fighters are included.",page,100,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43409,"Starting in 2014, a pass system by measurement and early release system have been  expanded throughout the country to increase the effectiveness of reserve force training. By  measuring the training results with an evaluation checklist, incentives such as early release  and breaks are given. When there are a large number of excellent trainees, up to 30% are  granted early release.  The training sites for mobilization training were changed from separate training sites to the  mission conduct area of each unit to enable training to fit realistic situations. In one battalion  for each regiment of a mobilization division, units are organized the same as during wartime  to conduct Ssangyong training.  Starting in 2013, test operation of a scientific training site that can realistically train  reservists began. The military plans to acquire 44 scientific training sites throughout the  country to conduct scientific reserve force training at the regiment level by 2024.  At the training sites, up-to-date combat training equipment such as the Multiple Integrated  Laser Engagement System (MILES) and imagery firing simulation training equipment will  be installed, and the training sites will be operated efficiently to minimize waiting time and  accommodate rotational training.  To ensure the economic activities of reservists who cannot attend training during  weekdays, the weekend training schedule has been expanded. A nationwide reserve force  training system[5] is operated in which reservists can be trained at the location of their choice.  Three major inconveniences in reserve force training system regarding meals, transpor­  tation, and training site amenities have also been improved.  To improve the quality of the meals provided, menus are continuously reflecting reservists’  tastes, and mobile food trucks are operated.  The transportation allowance was increased from 4,000 won in 2012 to 5,000 won in 2014,  and the transportation allowance for roll call participants is also paid for. The training  allowance for reserve force training participants will be increased annually and will be at  30,000 won by 2018. For additional training, the training allowance will be paid with consid­  eration of the active duty officer’s salary.  Reservist amenities have been improved by renovating old reservist cafeterias and  installing exercise equipment and amenities in reserve force training sites so that local  residents can also use them.  The conditions and environment for reserve force training will be improved through  political efforts and budget allocation so that the reservists can solely concentrate on the  training.  5 This is a system to allow reservists to be able to train at reserve force training sites in other locations when there is an occupational or  other reason.",page,101,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43410,"**2. Enhancing War Sustainment Capability**  **| Procurement Innovation | Procurement innovation is pursued to stably supply**  high-quality military materials in due time and at an appropriate price for each unit. Practice  assignments were derived by conducting management diagnosis for defense force  management in 2013. Starting in 2014, those assignments are carried out with pilot projects  by launching the Logistics Innovation Committee.  To smoothly procure repair parts from overseas, vendors are systematically managed from  the weapon system acquisition step, and the process is improved by identifying the cause for  items that were not procured.  The military has greatly expanded the scope of military specifications disclosure, which  can be an entry barrier for new vendors, so that many vendors can participate in the  procurement.  The military has also diversified contract methods to suit the characteristics of each item.  To stably procure military materials at the appropriate time, “long-term consecutive  contracts”[6] have been expanded, and a “multiple award schedule (MAS)”[7] is applied to  supply appropriate products for the demanding forces. To stably supply repair parts, a  “performance-added basic ordering agreement (PABOA) system”[8] is also applied.  Based on the results of the pilot projects, the procurement goals will be specified to expand  to full scale starting in 2015.  **| Improvement of Maintenance Support System | As weapon systems get more**  high-tech, precise and complex, it is necessary to establish a national maintenance support  system that integrates civilian and military assets. By utilizing the specialized maintenance  capabilities of the military and private sector, the military can prevent overlapping  investments and improve maintenance efficiency, and thus the continuous growth of the  defense industry will be made possible once the private sector connects production and  maintenance. To accomplish this, the military has adopted various advanced systems and  utilizes civilian resources.  6 This is a contract system in accordance with Article 21 of the Act on Contracts to which the State is a Party, in which annual plans are  established for products manufactured for several years to decide the entire project scale at the time of the contract and order the products each year within the budget for the year.  7 This is a contract system in accordance with Article 46 of the Defense Acquisition Program Act, in which, at the time of procuring  military materials, the contracting agency has to conclude unit price contracts with two or more vendors that supply the same or similar products with the same or similar quality and function. Then, the demanding forces select the product and the selected vendor supplies the products.  8 This is a system in which, at the time of concluding a contract to supply repair parts for a weapon system, a contract term no longer  than five years and a limited budget are set, and the military orders the repair parts as needed within the set budget. The vendors are rewarded based on their supply performance.",page,102,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43411,"First, the Performance-Based Logistics (PBL) system[9] is expanded. The result of using the  system from 2010 to 2013 showed that the procurement period for repair parts was reduced.  Therefore, in 2014, the application range of the system, which was mainly used for air  weapon systems, was expanded to ground and naval equipment such as the Cheonma  detection and tracking equipment. Also, as it was applied in the management and  maintenance steps after the acquisition of weapon systems, its efficiency is now increased by  being applied to the acquisition step. It was first applied for FA-50 light attack aircraft, and it  will be expanded to major weapon systems that will be acquired in the future.  Second, management of “field maintenance support centers” is pursued for prompt  maintenance support in areas where major combat units are concentrated by utilizing the  technology and resources of private maintenance service companies. Companies have been  invited for the pilot project and target equipment was selected in 2014, and in 2015, the  military plans to operate a pilot maintenance facility in the northern Gyeonggi-do area.  Based on the results of the pilot project, the rates of combat equipment operation will be  improved by additionally establishing such facilities in Gangwon-do; it will also contribute  to vitalizing the local economy. The management concept of the field maintenance support  centers is shown in Chart 4-12.  **Chart 4-12. Management Concept of the Field Maintenance Support Centers**  **Current maintenance support** **After establishing the field maintenance support centers**  **Field outsourced maintenanceField outsourced maintenance** Eastern  **(Scattered throughout the country)** Western  **Field maintenance support centersField maintenance support centers**  **(Consolidated by area)(Consolidated by area)**   9 A long-term contract concluded between logistic support companies and demanding forces in order to stably manage major military  materials. In this system, demanding forces present performance indicators and goals such as targeted rates of operation and contractors provide part or all of the logistics support elements. The results of support are evaluated and contractors are rewarded based on their performance.",page,103,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43412,"Third, to mitigate problems regarding the acquisition, operation, and inventory  management of repair parts, the repair part operation system has undergone thorough  innovation since 2014. To precisely estimate the demand for repair parts, a requirement  estimation model will be developed by 2016 for each type of equipment with scientific  methodology for use. The developed model has been tested after verification since 2014, and  the equipment to which it is applied will gradually be expanded. In order to reduce the total  amount of the repair part stock and respond to changes in demand more effectively, a system  of central control and regulation of inventory in real time is established by resetting the  inventory level for each item and managing the records of each repair part.  In the future, a national maintenance support system will be established to support the  weapon system development trend, and the repair part operation system will be innovated to  increase rates of equipment operation and ensure combat strength.  **| Improvement of User-oriented Military Logistics System | To enhance war**  sustainment capability, the logistics system is important to provide support at the right time  to meet the demands of the combat units. The MND pursues various policies to improve the  system.  First, the supply time for the user, combat units, has been significantly reduced. The  Logistics Command directly supplies military materials to each division, and the division  gathers and delivers the logistics requests of the regiments. Therefore, the supply support  system has been simplified from the existing four or five steps to two or three steps. This  will reduce the average user waiting time from nine to 15 days to two to seven days.  Second, the MND plans on establishing a “field management automation system for  logistics materials” by 2016 and an “integrated logistics information system” by 2017 to  monitor logistics assets such as equipment, material, and ammunition in real time. In 2014,  phase one of a pilot project was conducted with the First Logistics Support Command and  the Second Corps of the Army, and phase two will be pursued with one Navy fleet and one  Air Force wing in 2015. The MND plans to pursue this across the armed forces in 2016 by  supplementing the related systems based on the results of the pilot project. The field  management automation system for logistics materials is a system that reduces processing  time by applying barcode scanning and mobile technology in the process of import,  inspection, storage and release. The integrated logistics information system combines  equipment maintenance, defense materials, and the Defense Ammunition Information  System for the Army, Navy, and Air Force; it can be used from the MND to company/",page,104,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43413,"squadron-level units. Fifteen logistics work areas[10] will be standardized and applied to the  system, and various functions such as wartime and peacetime situation conversion will be  included. The concept layout of the integrated logistics information system is shown in Chart  4-13.  **Chart 4-13. Concept of the Integrated Logistics Information System**      **Logistics field management**  **Information on logistics** **import/storage/delivery** **between the Logistics** **Command and organization** **units***   **Logistics tracking**  **Information on vehicle and** **logistics transport between** **the Logistics Command and** **divisions***   **Integration of logistics information system**  **Equipment** **Logistics**  **Material** **Ammunition**  **maintenance** **command**  **information** **information**  **information** **information**  **Supply** **Integration** **Supply** (GPS (GPS / PDA) / PDA)  **Integrated logistics information system**  **Linked**   **Financial** **information**  **KJCCS/C4I**  **Transportation** **information**  **Procurement** **information**  **Facility** **information**  *[ Organization units: The lowest-level echelons that conduct misisons such as logistics requests, execution, and distribution]  *[ User units (division level)]   Third, a prime vendor system has been expanded in its operation. This is a system where  the user unit sends requests directly to the vendor to receive military supplies. The result of  using this system showed that the waiting time for user units has been reduced from 17-25  days to nine days on average. By receiving high-quality supplies, the satisfaction of the units  was increased, and the exhaustion of inventory and passing of expiration dates could be  avoided by requesting the amounts needed by the units. The MND will continuously expand  the application scope and number of items to enhance the effect of the prime vendor system.  In the future, the MND plans to continuously supplement various policies and systems  such as improving the military logistics system and expanding the prime vendor system to  maximize the military’s combat readiness posture and war sustainment capability.  10 Requirements, planning and budgets, procurement, funds, properties, payments, transportation,  storage, inspections and tests, equipment operation, maintenance and management, disposal handling, command evaluations, common support, and lists and specifications.   Introductory video for  logistics innovation",page,105,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43414,"**| Force Support System Development | Force support systems[11] occupy 92% of military**  logistics, but do not keep up with the development speed of weapon systems.  First, in order to establish an agency that can carry out systematic research and  development for force support systems, the groundwork has been in progress by a dedicated  organization since 2013.  The “Force Support System Acquisition Guidance” and the “Defense Force Support System  Project Plan” were published in 2013 to simplify the work process and reinforce the  connection between the requirement planning and budget compilation of the force support  systems.  Joint cooperative projects, including mountain bikes, aviation clothing, and the  establishment of an avian control system, have been conducted with related agencies such as  the Ministry of Trade, Industry and Energy and the Small and Medium Business Adminis­  tration. By holding force support system development conferences since 2009, industry-aca­  demic-research institution cooperation has been reinforced.  In the future, the quality of the force support systems will be improved by adopting sophis­  ticated civilian technology, and improvement efforts such as fielding a force support system  at the right time will be reinforced.  **| Reinforcing International Logistics Cooperation | To enhance war sustainment**  capability, there is a need not only to use domestic military and civilian resources efficiently,  but also to secure endorsements and support from allies and friendly nations. In order to do  so, the MND has reinforced the reciprocal logistics cooperation relationship with the United  States according to security environment changes on the Korean Peninsula. The ROK-U.S.  Logistics Cooperation Committee (LCC), which is a subcommittee of the Security Consul­  tative Meeting (SCM), has served as a way to reinforce cooperation and discuss matters  regarding logistics, such as repair parts, ammunition, and fuel support, for both countries  since it was held for the first time in 1979. The 45[th] meeting was in 2014.  In 1991, the ROK and the United States concluded the Umbrella Agreement between the  ROK and U.S. concerning Wartime Host Nation Support (WHNS UA) to increase the  defense capability on the Korean Peninsula by supporting the rapid deployment of U.S.  augmentation forces during wartime. Both countries are also pursuing the conclusion of the  Memorandum of Agreement between the ROK and U.S. concerning Wartime Host Nation  Support (WHNS MOA) to specify the responsibilities of defense cost sharing, etc.  11 All elements to support the combat performance of troops and weapons (other than weapon systems), such as equipment, materials,  general facilities, resource management, and base system software. The term “non-weapon system” was changed to “force support system” on January 1, 2012.",page,106,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43415,"The MND keeps Mutual Logistics Support Agreements (MLSAs) with friendly nations to  effectively ensure the logistics support needed for the seamless mission execution of friendly  nations supporting the ROK in contingencies and for overseas deployment of the ROK  military. The agreement was concluded in 1988 with the United States, and mutual logistics  support is done for prompt requirements such as the unexpected demand for fuel, repair parts  and services that occur during combined training or joint missions. The ROK has concluded  MLSAs with 14 countries, including Thailand, New Zealand, Turkey, Australia, Canada, the  United Kingdom and Spain, and most recently with Mongolia in 2013. The MLSA status is  shown in Chart 4-14.  **Chart 4-14. Mutual Logistics Support Agreements Status**  |Country|Conclusion Date|Title| |---|---|---| |United States|June 8, 1988|Mutual Logistics Support Agreement between the ROK and U.S. Governments| |Thailand|November 4, 1991|MOU for Logistics Cooperation between the ROK Ministry of National Defense and Thailand Ministry of Defense| |New Zealand|November 12, 2007|Arrangement on Logistics Cooperation between the ROK Ministry of National Defense and New Zealand Joint Forces| |Turkey|May 27, 2008|MOU for Mutual Logistics Support between the ROK Ministry of National Defense and Turkey Chiefs of the General Staff| |Philippines|December 4, 2009|MOU for Mutual Logistics Cooperation between the ROK Ministry of National Defense and Philippines Department of National Defense| |Israel|July 15, 2010|MOU for Mutual Exchange and Cooperation Enhancement between the ROK Ministry of National Defense and Israel Chiefs of the General Staff| ||March 13, 2013|MOU for Mutual Exchange and Cooperation Enhancement between the ROK Ministry of National Defense and Israel Ministry of Defense| |Australia|August 13, 2010|MOU for Mutual Logistics Cooperation between the ROK and Australia Department of Defense| |Canada|September 22, 2010|MOU for Mutual Logistics Support between the ROK Ministry of National Defense and Canada Ministry of National Defense| ||September 10, 2012|1st Amendment of MOU for Mutual Logistics Support between the ROK Ministry of National Defense and Canada Department of National Defense| |Indonesia|December 7, 2011|MOU for Mutual Logistics Cooperation between the ROK Ministry of National Defense and Indonesia National Guard| |Cambodia|August 7, 2012|MOU for Mutual Logistics Support between the ROK Ministry of National Defense and Cambodia Ministry of National Defense| |Spain|December 10, 2012|MOU for Mutual Logistics Support between the ROK Ministry of National Defense and Spain Ministry of Defense| |United Kingdom|December 14, 2012|MOU for Mutual Logistics Support between the ROK Ministry of National Defense and United Kingdom Ministry of Defense| |New Zealand|September 18, 2013|Arrangement on Logistics Cooperation between the ROK Ministry of National Defense and New Zealand Joint Forces| |Mongolia|December 16, 2013|MOU for Mutual logistics support between the ROK Ministry of National Defense and Mongolia Ministry of Defense|",page,107,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43416,"In the future, the MND plans on concluding MLSAs with the member nations of the  United Nations Command and improving logistics cooperation with friendly nations to  secure high-demand supplies during wartime such as ammunition and fuel.  Also, the ROK military contributes to the expansion of defense cooperation and increase in  defense exports by strategically transferring the military supplies that are no longer being  used to developing friendly nations in the process of modernizing weapon systems. In the  past, transfers were mainly made with Asian countries, but recently transfer candidates have  expanded to countries in Central America and Africa. Previously, the transfers were mostly  aircraft and engineering equipment, but since 2013, a variety of military materials, such as  patrol combat corvettes (PCCs), amphibious assault vehicles (AAVs), naval guns and naval  munitions have been transferred.",page,108,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43417,"**Section 4 Development of Defense** **Informatization**  Defense informatization plays a crucial role by visualizing battlefields and realizing information sharing to  win wars using state of the art information communication technology (ICT). Therefore, the MND develops  a defense informatization development framework and establishes a sophisticated information and  communications infrastructure and information system. To respond effectively against cyber threats,  cyber security capability is also reinforced.   **1. Developing Defense Informatization System and Introducing Advanced Infor­** **mation Technology**  **| Improvement of Defense Informatization Planning Documents and Instructions |**  The MND revised the “Defense Informatization Basic Plan” in March 2014, reflecting the  direction of defense informatization, changing security environments and ICT development  trends. The plan is the highest-level planning document based on the Act on Establishment of  Infrastructure for Informatization of National Defense and Management of Informational  Resources for National Defense (Defense Informatization Act) enacted in 2010, providing the  direction of development for mid- to long-term defense informatization.  According to the Defense Informatization Act, a “Defense Informatization Implementation  Plan” has been established every year since 2012 to carry out informatization projects. This  plan, based on the Defense Informatization Basic Plan and the defense budget operation plan,  is the budget execution plan for the year when it was established.  The Directive for Defense Informatization Affairs, which was issued in 2011 to establish  the operational procedures and standards required for implementing the Defense Informati­  zation Act, was revised in July 2014 to improve it according to the performance results and  internal and external environmental changes.  In the future, the Defense Informatization Act and the Directive for Defense Informati­  zation Affairs will be continuously developed to suit defense policies and environment  changes, and the implementation plans for the Defense Informatization Basic Plan will be",page,109,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
43418,"revised every year to reflect ICT development trends and yearly requirement changes.  **| Timely Introduction of Advanced Information Technology | The MND has pushed**  forward the “Defense Experiment” project and “government-wide IT Convergence R&D  Cooperation” project to introduce new and improved IT in a timely manner.  The Defense Experiment project is done to introduce new civilian IT in the defense area  and distribute it to all the military by phase after evaluating its appropriateness. Since 2007,  three or four tasks have been selected and processed every year.  In April 2012, the MND concluded a memorandum of understanding with the Ministry of  Knowledge and Economy (now the Ministry of Science, ICT and Future Planning) to carry  forward the government-wide IT Convergence R&D Cooperation project. The MND  discovers the target objective tasks; the military tests and evaluates the developed  technology; and the Ministry of Science, ICT and Future Planning supports the budget.  Currently, four tasks, including “simulation development for the tactical proficiency of small  units,” are being pursued.  To respond promptly to IT convergence paradigm changes and to improve expertise and  efficiency in the area of new IT, organizations dedicated to defense IT convergence and  technology support organizations specializing in new IT were designated and have been  operating since 2013.  In the future, pilot projects will be pushed forward by discovering new services for the  convergence of new ICT with national defense, such as the Internet of Things,[1] cloud  computing, big data[2] and mobile technology, with enhanced security to realize a “Creative  Defense.”  **2. Sophistication of Information Communication Infrastructure and Informa­** **tion Systems**  **| Sophistication of Information Communication Infrastructure | The MND has been**  developing an All-IP based **[3] defense information communication infrastructure to**  accomplish real-time information distribution.  1 An environment where daily life objects are connected with wired and wireless networks to share information. Various objects in  different areas can be connected, such as appliances, electronics, healthcare and remote meter inspections.  2 A large-volume set of data impossible to be processed manually.  3 A consolidated network of many networks built based on Internet protocols. In all-IP networks, all existing networks, such as landline  telephone networks, international mobile communication networks, and wireless networks, are combined into one IP-based network. It has a packet network structure to process voice, data, and multimedia, based on the IP telephony method.",page,110,southkorea_2014_DefenseWhitePaper,2014,South Korea,732,ROK
