...1,doc_text,doc_type,doc_number,doc_name,year,country,cow_code,cow_alpha
24701,"reinforcing, in order to embody priorities outlined in the 2012 Defense Stra tegic Guidance including rebalancing toward the Asia Pacific region and strong commitment to stability in  Europe and the Middle East.  (1) Protect the Homeland: Maintain the capability to deter and defeat attacks on the United  States. Protection of the homeland includes assisting U.S. civil authorities in protecting U.S. airspace, shores, and borders, and in responding effectively to domestic disasters.  (2) Build security globally: Continue a strong U.S. commitment to shaping world events in order to deter and prevent conflict and to assure the allies and partners of the shared security. (3) Project power and win decisively: the U.S. Forces deter acts of aggression in one or more theaters by remaining capable of decisively defeating adversaries, while proje  cting power to  provide humanitarian assistance and disaster relief.  The QDR states that across the three pillars, the U.S. Forces are capable of simultaneously implem enting th e following un dert akings, and if deterrence fails at any given time, U.S. forces  could defeat a regional adversary in a large scale mult i  -  phased campaign, and deny the  object ives of  — or imposing unacceptable costs on  —  another aggressor in another region upled with provocative  .  1) Defending homeland 2) Conducting sustained, distributed counterterrorist opera  tions  3) Deterring aggression and assuring allies through forward presence and engagement in  multiple regions.  Furthermore, in order to achieve the three pillars, the Department of Defense seeks innovative approaches to how to fight, how to posture the force, and how to leverage the asymmetric strengths and technological advantages. More specifically, the QDR mentions positioning additional forward -  deployed naval forces in critical areas, such as the Asia -   Pacific region, and deploying new combinations of s hips, aviation assets, and crisis response forces.  (3) Rebalancing of the Joint Force  Given major changes in the U.S. security environment including geopolitical changes, changes in modern warfare, and changes in the fiscal environment, the 2014 QDR state s that the ce cyber attack capabilities in recent years. Regarding North Korean cyber attacks against the The 2010 QDR stated that the U.S. Forces possess the capability of countering attacks by two countries  while also being able to conduct a wide range of operations. The 2012 Defense Strategic Guidance states that the United States maintain forces that are able to fully deny a capable state’s aggressive objectives in one region while being capable of denying the objectives of – or imposing unacc  eptable costs on   an opportunistic aggressor in a second region.",page,196,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24702,"Department of Defense will rebalance the Joint Force for a broad spectrum of conflict, rebalance and maintain the presence and posture abroad, and rebalance capability, capacity and readiness. The QDR also says that while the force will become smaller, it will become more  modern as well, with readiness improving. Furthermore, it states that particularly in an era of reduced budget and other resources, the Department will redouble its efforts to protect key capability areas listed below, that are  most c los ely al igne d to t he pillars of the defen se str ategy.  1) Missile defense: Increase the number of Ground -  Based Interceptors and build depth into the sensor network. Deploy a second radar in Japan that will improve early warning and tracking of  any m issiles launched by North Korea. Increase defense interceptor reliability and effectiveness  to improve discrimination capabilities, and to establish a more robust sensor network. Study the best location in the United States for an additional missile defense interceptor site.  2) Nuclear deterrence: Continue to invest in modernizing the essential nuclear delivery systems, warheads, command and control, and nuclear weapon infrastructure.  3) Cyber: Develop the Cyber Mission Force that operates and defends the Department networks and supports military operations worldwide by 2016. In addition, the Department migrates its  information systems to a common, Defense-wide network infrastructure known as the Joint Information Environment.  4) Space: Diversify and expand the coverage of Space Situational Awareness (SSA)a nuclear test through  international partnerships. In the near  -  term, investment in technology demonstrations and capabilities required to evolve toward more resilient architectures. Additionally, accelerate  init iatives to counter adversary space capabilities including adversary intelligence, surveillance and re connai ssance (ISR), and space-enable d precision strike. See ▶  Part I, Chapter 2, Section 4  -  1 (Outer Space and Security)  5) Air/sea: Invest in combat aircraft, including fighters and long range strike, survivable  persistent s urveillance, resil ient arc hitectures, a nd under sea warfa re t o increase the Joint Force's  ab  ility to counter A2/AD challenges. Deepen collaboration with key allies and partners as they develop future forces and capabilities to counter more sophisticated aggressors.  6) Precision strike: The Air Forces will procure air-to  -   surface missiles that allo w both fighter and bomber aircraft to engage a wide range of targets effectively, even when the enemy’s air  def ense have not been fu lly sup pressed. T he N avy is de velo ping a new, joi nt, long  -  range anti J ship cruise missile, which will improve the Joint Force  's ability to engage surface combatants in defended airspace.  7) Intelligence, Surveillance and Reconnaissance (ISR): Rebalance investments toward systems In June 2008, North Korea submitted a declaration of its nuclear program. However, as of June 2014 The number of Special Operations Forces personnel as of March 2014 is 66,000. 12 Given that North Korea announced on May 25, 2009, via the Korean Central News Agency, that it had successfully conducted an underground nuclear test, and in light of the fact that the Japan Meteorological Agency detected a seismic wave with a waveform that differed from usual, which could possibly have resulted from a North Korean nuclear test, the government believes that North Korea conducted a nuclear test on that day.",page,197,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24703,"that will be effective in defended airspace and denied areas, in the wake of the drawdown of  forces f rom Iraq and Afghanistan and in light of growing challenges from state adversaries. Make critical space based systems more resilient by expanding the access to commercial and allied space ISR systems.  8) Counter Terrorism and Special Operations: Grow overa ll Special Operations Forces (SOF)  strength to 69,700. As forces are withdrawn from Afghanistan, more SOF will be available to  support Combatant Commanders’ efforts to counter a range of challenges across the globe. 9) Resilience: Improve the resilience of  air, naval, ground, space and missile  -   defe nse capabilities, even in the face of large  -  scale, coordinated attacks. Disperse land- based and naval  expeditionary forces to other bases and operating sites and provide ability to operate and [maintain front]- line  combat aircraft from austere bases while using only a small complement of logistical and support personnel and equipment. The QDR emphasizes that if sequester-level cuts return in FY2016, risks for the U.S. forces posed by shifts in the security environmen  t would grow significantly  to their lack of nuclear deterrence[.]  2 Rebalance toward the Asia  -  Pacific Region  As indicated by the 2012 Defense Strategic Guidance and the 2014 QDR, the United States places emphasis on the Asia  -  Pa cific re gion and is cont inui ng a pol icy to enhance its presence i  n  the r egion. I n November 20 11, U.S . Pre sid ent Obama delivered a speech i n the Australian  Parliament, clearly stating, for the first time, that he will give top priority to the U.S. presence and mission in the Asia  -  Pacific region and indicating that the U.S. will maintain its strong presence in Japan and the Korean Peninsula, while enhancing its presence in Southeast Asia.  Furthermore, the 2014 QDR states that the centerpiece of the Department of Defense  commitment to the rebalance toward the Asia -  Pacific r  egion is to modernize and enhance security alliances with Australia, Japan, the ROK, the Philippines and Thailand.  People’s Republic of Korea,” March 2014. Some of the implications anticipated in the case of the return of the sequester level cuts include a reducti  on in end strength of active Army to 420,000, retirement of the USS George Washington aircra ft carrier (10 aircraft carriers), a reduction in end strength of marine corps to 175,000, a further retirement of  air force aircraft and a slowdown of purchases of F- 35 aircraft.  Iraq and Libya teaches an acute lesson that countries under the constant threat of U.S. preemptive nuclear The initial deployment would consist of a company of 250 U.S. marines and  aims to eventually  16 The “Worldwide Threat Assessment” of the United States Director of National Intelligence of January 2012 pointed out that “these tests (in 2006 and 2009) strengthen our assessment that North Korea has produced nuclear weapons.” 17 Plutonium is synthetically produced in a nuclear reactor by irradiating uranium with neutrons, and then extracting it from used nuclear fuel at a reprocessing facility. Plutonium is then used as a basic material for the production of nuclear weapons. Meanwhile, in order to use uranium for nuclear weapons, it is necessary to extract uranium 235 (U235), a highly fissile material, from natural uranium. This process is called enrichment. Generally, a large-scale enrichment facility that combines thousands of centrifuges is",page,198,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24704,"has suggestedthe 2014 QDR states its production and extraction on several instances Th e United S tat es ha s been expressing its stance to emphasize the Asia  -  Pacific region not only to its allies and partners but also to China.  The 2014 QDR states that the United States is buildin  g a sustained and substantive dialogue with China to improve the ability to cooperate in  conc rete, practical areas such as counter-piracy, peac eke eping, h umanit ari an assist ance a nd  disaste r relie f. At t he sa me tim e, th e U nited State s will manage the compet itive aspec ts of  China  -  U.S. relations in ways that improve regional peace and stability consistent with international norms and principles.  3 Nuclear Strategy  While U.S. President Obama aims to realize a world without nuclear weapons, he notes that this  w  ill not be realized in the near future, and indicates the need to maintain a nuclear deterrent as long as nuclear weapons exist.  The Nuclear Posture Review (NPR), which was released in April 2010, indicates that the nuclear security environment is changin  g and nuc lear ter ror ism a nd nucle ar p rolife ration are an  imminent th reat tod ay. F urthermor e, i t points to the nec essity of w orking on the is sue of  ensuring strategic stability with existing nuclear powers, in particular Russia and China.  establish a rotational presence of up to a 2,500-person Marine Air  -   Ground Task Force including aircraft,  ground vehicles, and artilleries over a few years. From April to October of 2013, about 200 U.S. Marine Corps personnel were deploye  d as the second rotation.  18 Fast and agile war vessels designed to defeat asymmetrical threats with A2 capability in near -  shore  environments  19 Then U.S. Forces Korea Commander Walter Sharp testified before the House Armed Services Committee in April 2011 that “we assess North Korea currently holds enough plutonium to make several nuclear weapons.” The ROK Defense White Paper 2012 estimates that North Korea has approximately 40kg of plutonium. 20 The “Worldwide Threat Assessment” of the United States Director of National Intelligence of January 2014 noted, “North Korea has followed through on its announcement by expanding the size of its Yongbyon enrichment facility and restarting the reactor that was previously used for plutonium production.” It is said that if the reactor is restarted, North Korea would have the capability to produce enough plutonium (approximately 6kg) to manufacture approximately one nuclear bomb in one year. 21 The “Worldwide Threat Assessment” of the United States Director of National Intelligence of January 2012 pointed out that “the North’s disclosure (of a uranium enrichment facility) supports the United States’ longstanding assessment that North Korea has pursued uranium-enrichment capability.” Also, the ROK Defense White Paper 2012 notes that, “It is likely that North Korea is operating a Highly Enriched Uranium (HEU) Program, considering that a Foreign Ministry spokesman mentioned the term ‘uranium enrichment’ in 2009, and the revelation of a uranium enrichment facility in November 2010.”",page,199,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24705,"The N PR pr esen ts  five key objectives based on awareness of this security environment: (1)  preventing nuclear proliferation and nuclear terrorism; (2) reducing the role of U.S. nuclear  weapons; (3) maintaining strategic deterrence and stability at reduced nuclear force levels;  (4)  strengthening regional deterrence and reassuring U.S. allies and partners; and (5) sustaining  a safe, secure, and effective nuclear arsenal.  In June 2013, U.S. President Obama delivered a speech on the reduction of nuclear weapons in  aerlin, whi  ch was then followed by the release of the Report on Nuclear Employment Strategy by the Department of Defense on the same day. The report revealed U.S. intentions to negotiate  with Russia to pursue up to a one[-] third reduction in deployed strategic nuclear weapons.  See  -   mart I, C hapte r 2, S ection 2  -   1 (Nuclear Weapons)  4 FY2015 Budget  As the budge t d efi cit of the U.S. G overnmen t i s deepenin g in recent year s, the Bud get Control  Act enacted in August 2011 established a deep cut in government spending by FY2021. In  January  2012, the DoD announced that the reduction in defense spending in light of the act will  amount to about 487 billion dollars over the 10 years from FY2012 to FY2021 (about 259  billion dollars over the five years from FY2013 to FY2017). The Bipartisan Budget Act by the Democratic and Republican parties which passed in December 2013 mitigated the sequestration  caps for FY2014 and FY2015. The FY2015 budget request that was announced following the Act includes 495.6 billion dollars coordination with other relevant parties, including the United States and the Republic of Korea. As a to fund base defense programs. For Overseas Contingency  Operations, the budget includes 58.6 billion dollars, an amount that is 20.9  billion dollars less than the amount in the FY2014 budget request, reflecting the plan to withdraw troops from Afghanistan. The key principles of the defense budget are as follows: (1) Seek a balanced force; (2) Prepare for prolonged readiness challenges including uncertain fiscal outlook; (3) Continue to focus on institutional reform; and (4) Pursue compensation changes. Major decisions include a reduction of end strength of active Army from the current 520,000 down to 440,000450,000 personnel, maintaini ng 11 aircraft carriers of the Navy, a commitment to the F35 development and procurement program, and retirement of all A  -  10 tactical fighters and U",page,200,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24706,"sequestration will happen again from FY2016. The 2014 QDR states that concerning the risks  for the U.S. Forces posed by shifts in the security environment, the Department can manage  the se risks u nde r the Preside nt’s FY2015 Budget pla n, but the risks wo uld gro w s ignif icantly if sequester  level cuts return in FY2016 24. Attention will be paid to future trends in sequestration  of government spending including defense spending.  See   Fig. I 1  -   -   1 -  1 2  (Shifts in the U.S. Defense Budget)   -  1   1 (The I mpact of Mandatory Reduction of Government Expenditure on Defense Budget); Fig. I   2 Military Posture  1 Gene ral Situation In re gar d to st rateg ic off ens ive weapon s includin g nuclear force, the U.S. is moving ahead with  its reduction based on a new Strategic Arms Reduction Treaty that came into force in February 2011. In April 2014, it annou nced that its deployed strategic warheads production in the 1980s, it is estimated that North Korea has a stock of 2,500 stood at 1,585, while its deployed delivery platforms stood at 778 hroughout the country. Moreover, North Korea likely has  . The U.S. is studying the concept of a Conventional Prompt Global Strike (CPGS), as an effort contributing to the nation’s new ability to reduce reliance on nuclear weapons that, “North Korea probably could employ CW [chemical weapons] agents by modifying a variety of . In regard to Missile Defense (MD), the U.S. announced the Ballistic Missile Defense Review  (BMDR) in February 2010. On homeland defense, the review noted that the U.S. would use ground based interceptors to respond to ICBMs f rom North Korea and Iran, and that in regard to regional defense, the U.S. would expand investments in MD systems while taking a phased adaptive approach (PAA) that is tailored to each region and improve the MD capabilities step by step, working with partn er countries and properly sharing the burden. However, in January 2012, the U.S. announced that it will continue investments in MD programs in its homeland and Europe while reducing the spending for deployable regional MD systems with a view to increasing reliance on its allies and partners in the future. Further, in March 2013, the U.S. announced that it will additionally deploy groundbased interceptors in the U.S. homeland and mobile radars for BMD in Japan in order to bolster homeland security in respon se to North  Korea’s nuclear test and the advancement of its long -  range ballistic missile development, while restructuring the program of the standard missile (SM3) Block IIB scheduled for deployment in Europe.  4 am to around 4:20 am, North Korea launched multiple ballistic missiles in the northeast direction from  the ballistic missiles launched  Warheads that have been equipped in deployed ICBMs and Submarine Launched Ballistic Missi les (SLBMs) and nuclear warheads equipped in heavy bombers. (A deployed heavy bomber is counted as one nuclear warhead)  Recently, in March 2006, North Korea successfully test The figure as of March 1, 2014.  launch the missile in a much shor The concept is designed to address anti",page,201,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24707,"The operation of the U.S. Forces is not controlled by the individual branches of the broader armed forces, rather it is operated under the leadership of the Unified Combatant Commands,  comprising leaders from multiple branches of the armed forces. The Unified Combatant  bommands consist of three commands with functional responsibilities and six commands with  regional responsibilities.  29  The U.S. maritime forces consist of about 1,030 vessels (including about 70 submarines)  total ing about 6.1 0 milli on ton s. The 6th Fleet is de ployed in t he Ea st Atlantic Ocean, the Mediterranean Sea and Africa; the 5th Fleet in the Persian Gulf, Red Sea and northwest Indian  Ocean; the 3rd Fleet in the eastern Pacific; the 4th Fleet in South America and the Caribbean  Sea; and the 7th Fleet in the western Pacific and Indian Ocean.  The U.S. air forces consist of roughly 3,500 combat aircraft across the Air Force, Navy, and  Marine Corps. In addition to carrier  based aircraft deployed at sea, part of the tactical air force is forward -deployed in Germany, the United  Kingdom, Japan and the ROK.  stage ballistic missile. It is assessed to have a range of aboSee  -   Fig. I  -   1  -  1 -  3 (Structure of the Unified Combatant Command)  . Furthermore, in March 2014, North As cyber  -   related units, Army Cyber Command (ARCYBER), Fleet Cyber Command  (FLTCYBERCOM), 24th Air Force/Air Force Cyber Command (AFCYBER), and Marine Corps Forces Cyber Command (MARFORCYBER) have been newly formed. erector-launcher  28 Generally, solid fuel propellant missiles are considered to be militarily superior because they are filled with a propellant in solid form in airframes and are capable of immediate launches compared with liquid fuel propellant missiles, making signs of their launches unlikely to be detected in advance, and they are relatively easy to store and handle. 29 The ranges of Scud B and Scud C missiles are estimated to be about 300km and 500km, respectively. 30 U.S. Department of Defense’s “Military and Security Developments Involving the Democratic People’s Republic of Korea” of 2014. 31 Of the seven ballistic missiles North Korea launched in total in July 2006, the third missile is believed to be a Taepodong-2 fired from the Taepodong district in the northeastern coastal area. Other launches of Scud and Nodong missiles had more practical characteristics based on some indications, namely: the missiles were launched before dawn; a number of different types of ballistic missiles were launched in succession over a short period of time; launches were carried out using transporter-erector-launchers (TELs); and ballistic missiles with different ranges were landed within a certain area. This leads to the assumption that North Korea has improved the operational capability of ballistic missiles. 32 All of the seven ballistic missiles launched were assumed to have landed in the military target practice area, for which a navigation warning was issued by the Japan Coast Guard upon notification by North Korea on June 22, 2009.",page,202,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24708,"2 Current Military Posture in the Asia  -   Pacifi c Regi on  The United States, which is a Pacific nation, continues to play an important role in ensuring the  peace and stability of the Asia Pacific re  gion by deploying the Pacific Command, a joint command consisting of the Army, Navy, Air Force, and Marine Corps.  The Pacific Command is  a command with regional responsibilities and is responsible for the largest geographical area. The U.S. Forces statione  d in the ROK and Japan fall under the control of the Pacific Command.  Furthermore, in order to broaden the perspective of the U.S. Forces and promote better understanding of the U.S. Forces from allies, the Pacific Command headquarters accept personnel from allies in the region. Under this scheme, personnel from Canada and Australia are  currently serving in the Pacific Command as deputy director level-officials. The Pacific Command consists of the U.S. Army Pacific, U.S. Pacific Fleet, U.S. Marine Forces  P  acific, and U. S. Pac ific Air Forces, w hich are all head qua rtere d i n Hawaii  Taepodong. The U.S. Army Pacific (USARPAC) is composed of two divisions and deploys such forces as  the 25 th Infant ry D ivision in Hawaii and the 2nd Infantry Division and 19th Sustainment Comm and in th e ROK, in addition to abou t 2, 300 personnel in Japan, including the I Corps  (Forward) headquarters and the headquarters, U.S. Army Japan-.  The U.S. Pacific Fleet consists of the Seventh Fleet, which is responsible for the western Pacific and th  e Indian Ocean, and the Third Fleet, responsible for the East Pacific and Bering Sea. The U.S. Pacific in total controls about 180 vessels. The Seventh Fleet is centered on a carrier strike group with main stationing locations in Japan and Guam. Their mission is to defend territorial  lands, people and sea lines of communication and the critical national interests of the U.S. and  its alli es. The fleet consists of aircraft carriers, amphibious ships and the Aegis combat system. The U.S. Pacific Maritime Corps deploys one Marine Expeditionary Force each in the U.S. mainland and Japan. Of this force, about 16,000 personnel are in the 3rd Marine Division and th e 1st Ma rine Airc raf t Wi ng, which are equipped with F/A  -  18 fighters and other aircraft and are both deployed in Japan. In addition, maritime pre-positioning ships loaded with heavy  equipme nt and others are deplo yed in the Western Paci fic .  iring range In 2013, the U.S. Army Pacific upgraded the rank of its Commander from lieutenant general to general, and thus the commanders of the Army Pacific, Pacific Fleet, and Pacific Air Forces have all become four  stars.  closed regime. In addition, it is believed that North Korea has constructed underground military  Th e fi  gures of the U.S. Forces mentioned in this paragraph are the numbers of active personnel  reco rded in t he pub lis hed sources of the U.S. Depa rtment of D efe nse (as o f Decem ber 31, 2013), and  could change according to unit deployment. In the statement for the House Armed Services Committee in March 2009, General Sharp, then Commander of the U.S. Forces Korea, stated that preparations are currently under way in North Korea to field a new intermediate range ballistic missile capable of striking Okinawa, Guam, and Alaska. Furthermore, the ROK’s Defense White Paper 2012 notes that, “In 2007, [North Korea] fielded the Musudan missile (range of over 3,000km). Following these deployments, North Korea has gained direct strike capabilities against South Korea, Japan, Guam, and other surrounding countries.”",page,203,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24709,"The U.S. Pacific Air Force deploys three air forces, of which three air wings (equipped with F  -   16 fighters C-130 transport aircrafts) are deployed in the 5th Air Force stationed in Japan, and  two air wings (equipped with F- 16 fighters) in the 7th Air Force stationed in the ROK.  See  -  Fig. I 1 -1  -  4 2 is believed to have been  U.S. Forces Deployment Status and the Recent Trend of the U.S. Forces in the Asia Pacific  Region  in Apri -2 or  a variant of it from the same district again. It is estimated that the missile crossed over Japan,  and flew more than 3,000 km before falling in the Pacific Ocean. In April 2012, North Korea  conducted a launch believed to be using a Taepodong-2 or its variant from the Tongch’ang-ri  district on the northwestern coast of North Korea, which it called a “Satellite.” The missile flew  over a minute and then fell into the Yellow Sea by breaking into several pieces. The launch is  believed to have been a failure[35].  In December of the same year, North Korea again conducted a launch using a Taepodong-2  variant, which it called a “Satellite” launch, from the Tongch’ang-ri district. In this launch, all  falling objects are estimated to have fallen in the danger areas which were set beforehand by  North Korea, while an object including the possible third stage propelling device is estimated to  have continued flight while changing its trajectory and put an object into orbit around the earth[36].  The launch showed that North Korea has developed technologies to extend the range such as  those to separate multi-stage propulsion devices and technologies to improve the accuracy of  ballistic missiles such as those to control posture and guidance. It is thus believed that North  Korea’s ballistic missile development has entered a new phase. As for the technology to extend  34 According to the U.S. Department of Defense’s “Military and Security Developments Involving the Democratic People’s Republic of Korea” of March 2014, North Korea possesses a maximum of 100 TELs in total for Toksas and Scuds, a maximum of 50 TELs for Nodongs, and a maximum of 50 TELs for IRBMs (understood as referring to Musudans). Furthermore, according to “IHS Jane’s Sentinel Country Risk Assessments China and Northeast Asia (2012),” North Korea possesses approximately 600 Scuds, approximately 200 Nodongs, and approximately 50 to 150 other intermediate- and long-range missiles. 35 After the launch, North Korea announced that “the earth observation satellite failed to enter its preset orbit,” admitting the failure of the launch. 36 It is not confirmed that the object put into orbit around the earth is performing communication or transmitting/receiving any signal to/from the ground. Therefore, it is not assessed that the object actually functions as an artificial satellite.",page,204,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24710,"the range, in particular, it is believed that significant advancements have been made assuming  from the technologies verified through the launches this time and in the past that if North Korea  develops long-range ballistic missiles, they may potentially reach the central, western and other  areas of the U.S. mainland, while some details regarding a few of the related technologies are  still unclear.  g. KN08  The details of the new missile KN08 which was showcased at the military parade in April 2012  and July 2013 are unknown. However, the missile is believed to be an intercontinental ballistic  missile (ICBM)[37]. Whereas the Taepodong-2 is launched from a fixed launch pad, the KN08 is  carried by a TEL, making it difficult to detect signs of its launch in advance, and is likely  intended to increase survivability.  h. Trends in and outlook of ballistic missile development  An underlying factor that allowed for North Korea’s rapid strides in the development of its  ballistic missiles with only a few test launches is believed to be North Korea’s imports of  various materials and technologies from outside of the country. It is also pointed out that North  Korea transfers and proliferates ballistic missile airframes and related technologies, and that it  promotes the further development of missiles using funds procured by such transfer and  proliferation [38]. It is further pointed out that North Korea is conducting tests at transfer  destinations and using the results. Moreover, because a test launch of a long-range ballistic  missile would contribute to extending the range of other shorter-range missiles, increasing the  warhead weight and improving the circular error probability (CEP), the launch of long-range  ballistic missiles such as Taepodong-2, including the launch in December 2012, may lead to the  improvement of the performance of Nodong and other ballistic missiles possessed by North  Korea.  37 The “Worldwide Threat Assessment” of the United States Director of National Intelligence of January 2014 assessed that, “North Korea has publicly displayed its KN08 road-mobile ICBM twice. We assess that North Korea has already taken initial steps towards fielding this system, although it remains untested.” 38 For example, because Nodong is similar in shape to Shahab-3 of Iran and Gauri of Pakistan, analysts point out that Nodong airframes or related technologies may have been transferred. In addition, concerning the proliferation of weapons of mass destruction and ballistic missiles by North Korea, the “Worldwide Threat Assessment” of the United States Director of National Intelligence of January 2014 pointed out that “North Korea’s export of ballistic missiles and associated materials to several countries, including Iran and Syria, and its assistance to Syria’s construction of a nuclear reactor, destroyed in 2007, illustrate the reach of the its proliferation activities.” Moreover, in the report entitled “Military and Security Developments Involving the Democratic People’s Republic of Korea,” which was published by the U.S. Department of Defense in May 2013, it was pointed out that North Korea uses various techniques to circumvent measures taken by each country on the basis of United Nations Security Council Resolutions, including sending cargo through multiple front companies and intermediaries.",page,205,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24711,"North Korea continues to claim that it will continue to conduct “satellite launches” and will  develop and launch more capable satellite launch vehicles. It is highly possible that North Korea  will further develop its long-range ballistic missiles by continuing to repeat similar launches  under the name of “satellite” launches to carry out further technical tests towards bringing its  long-range ballistic missiles to the stage of practical use[39]. Should North Korea make further  progress in its longer-range ballistic missile capability and simultaneously achieve the  miniaturization of nuclear weapons and acquired nuclear warheads, North Korea may come to  have a one-sided understanding that it secured strategic deterrence against the United States.  Should North Korea have a false sense of confidence and recognition regarding its deterrence,  this could lead to increases in and the escalation of military provocations by North Korea in the  region and could create situations that are deeply worrying also for Japan.  In this light, coupled with its nuclear issue, North Korea’s ballistic missile issue has become  more realistic and imminent for Northeast Asia and the international community from the  perspective of both the improvement of the capability and transfer and proliferation, and such  developments are profoundly worrisome.  _See ▶ Fig. I-1-2-2 (Launch of a Missile, which North Korea Called a “Satellite” on December 12, 2012); I-1-2-3_  _(Range of North Korean Ballistic Missiles)_  4 Domestic Affairs  (1) Developments concerning the Kim Jong-un Regime  After the death in 2011 of Kim Jong-il, Chairman of the National Defense Commission, Kim  Jong-un became the de facto head of the military, party and the “state” by assuming the position  of Supreme Commander of the Korean People’s Army, First Secretary of the Korea Workers’  Party and First Chairman of the National Defense Commission by April 2012. The framework  of the Kim Jong-un regime was laid out in a short period of time. Since the transition to the new  regime, there have been a number of announcements of party-related meetings and decisions.  Some analysts point out the “state” is run under the leadership of the party. Meanwhile, Kim  Jong-un, First Chairman of the National Defense Commission, underscores the importance of  military strength and makes frequent visits to military organizations. On such bases, it is  anticipated that the First Chairman will continue to attach importance to military strength.  39 Going forward, it is possible that North Korea will seek out increased reliability of long-range ballistic missiles as well as such technologies as those for protecting a payload from high temperature when it reenters into the atmosphere from higher altitude with high velocity, those for precision guidance, and those for building underground launch sites and silos, which enhance survivability of missiles.",page,206,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
24712,"The post-transition years have seen many changes in personnel, especially at high levels of the  military and the cabinet, reportedly aimed at strengthening the power base of First Chairman  Kim Jong-un. Following on from 2012, many personnel reshuffles were carried out from 2013  to June 2014 with the three key military posts, namely, the Director of General Political  Department being replaced once, the Chief of the General Staff being replaced twice, and the  Minister of the People’s Armed Forces being replaced twice. As a result of such reshuffles, all of  the three key military posts have come to be held by individuals selected by First Chairman Kim  Jong-un.  In December 2013, Jang Song-thaek, Vice-Chairman of the National Defense Commission and  First Chairman Kim Jong-un’s uncle, was executed for “plotting to overthrow the state.” It is  believed that by executing Vice-Chairman Jang Song-thaek who was considered to be the  guardian of First Chairman Kim Jong-un, the First Chairman endeavored to strengthen and  consolidate his regime as its sole leader[40].  To date, no disruptions have been caused by such personnel changes, and various “national”  events and Field Guidance by First Chairman Kim Jong-un have been carried out in an orderly  manner. The regime thus appears to be on track to a certain degree. However, the intensification  of competition for loyalty in the wake of the execution of Vice-Chairman Jang Song-thaek,  among other factors, could propel North Korea to turn to military provocative actions without  careful consideration, and uncertainty may have risen. Some also point to the concern over  social control such as the increasing inequality between the rich and the poor and the inflow of  information from abroad – a concern which needs to be monitored from the perspective of  regime stability.  (2) Economic Conditions  In terms of the economy, North Korea has been facing chronic stagnation and energy and food  shortages in recent years due to the vulnerability of its socialist planned economy and shrunken  economic cooperation with the former Soviet Union and East European countries following the  end of the Cold War. In particular, it is deemed that North Korea is still forced to rely on food  assistance from foreign countries[41].  40 The North Korean media repeatedly calls for the strengthening of the “monolithic leadership system” and “single-hearted unity.” For example, an editorial in the Rodong Shinmun dated January 10, 2014 urged the people to stay “cautious even of trivial phenomena and elements which erode our single-hearted unity.” 41 In November 2013, the United Nations World Food Programme (WFP) and Food and Agriculture Organization of the United Nations (FAO) forecasted North Korea’s production of principal foods to be 5.98 million tons between November 2013 and October 2014, and estimated the necessary imported",page,207,japan_2014_DefenseOfJapan,2014,Japan,740,JPN
