chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
25,"# # top secret nuclear forces the modernization of our strategic nuclear forces and the achievement of parity with the soviet union shall receive first priority in our efforts to rebuild the military capabilities of the united states. deterrence can best be achieved if our defense posture makes soviet assessment of war outcomes, under any contingency, so dangerous and uncertain as to remove any incentive for initiating attack. the united states will enhance its strategic nuclear deterrent by developing a capability to sustain protracted nuclear conflict in accordance with guidance provided in nsdd - 12, nsdd - 13, nsdd - 26, pd - 53, and pd - 58. the strategic",668,110,130,10,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
26,"force modernization program set forth in nsdd - 12 is reaffirmed except as may be modified by new decisions in the basing mode for m - x. the u. s. will retain a capable and credible strategic triad of land - based ballistic missiles, manned bombers, and submarine - launched ballistic missiles. while each leg of this triad should be as survivable as possible, the existence of all three precludes the destruction of more than one by surprise attack and guards against technical surprise which could similarly remove one leg of the triad.",539,93,111,10,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
27,"# # general purpose forces our general purpose forces support u. s. national security policy in peacetime by deterring aggression, by demonstrating u. s. interests, concern, and commitment, by assisting the forces of other friendly nations, and by providing a basis to move rapidly from peace to war. in wartime, these forces would be employed to achieve our political objectives and to secure early war termination on terms favorable to the u. s. and allies. the u. s. shall maintain a global posture and shall strive to increase its influence worldwide through the maintenance and improvement of forward deployed forces and rapidly deployable u. s. - based",658,107,130,11,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
28,"forces, together with periodic exercises, security assistance, and special operations. in a conflict not involving the soviet union, the united states will seek to limit the scope of the conflict, avoid involvement of the soviet union, and ensure that u. s. objectives are met as quickly as possible. in a conflict involving the soviet union, the u. s. must plan, in conjunction with allies, for a successful defense in a global war. given our current force insufficiencies, however, we must plan to focus our military efforts in the areas of most vital concern er ts0269 82! [ 11 _ image _ 0",592,102,130,11,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
29,". png ] ( 11 _ image _ 0. png ) б first, undertaking lesser operations elsewhere. this sequential concept shall be a basic feature of our force applications policy. it is in the interest of the united states to limit the scope of any u. s. - soviet conflict, but if global war with the soviet union ensues, counteroffensives are to be directed at places where the u. s. can affect the outcome of the war. counteroffensives are not a substitute for the robust military capabilities necessary to protect vital interests at the point at which they are threatened in the first place. reserve component",597,106,130,11,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
30,"forces shall be an integral part of u. s. military planning. the reserves provide major combat forces that complement and reinforce active units, and they provide the majority of the supporting forces required to sustain the total force in combat. during crises involving the potential deployment and sustained employment of sizeable combat forces, the national command authority will provide an early mobilization decision. mobilization planning shall be included for all major contingencies. in order to close the gap between strategy and capabilities, the u. s. must undertake a sustained and balanced force development program. first priority is to improve the operational capabilities of forward or early deploying forces and their associated lift",752,112,130,11,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
31,". second priority is to be accorded to u. s. - based late deploying forces and then third priority to expanding the force structure. the capabilities of these forces are to be improved in the following general order of priority : by achieving readiness, upgrading c3, providing adequate sustainability, increasing mobility, and then by modernizing the forces.",359,57,71,11,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
32,"# # security assistance security assistance is a vital, integral component of our national security strategy and is an essential complement to our own force structure in meeting our security objectives abroad. security assistance programs are a most costeffective means of enhancing the security of the united states. a priority effort shall be undertaken, to include the use of white house resources, to secure passage of security assistance legislative initiatives currently before congress. on a longer - term basis, we shall plan for steady real growth in the security assistance portion of the national security budget over the next five years ; more extensive use shall be made of multiyear commitments ; we will improve our anticipation",743,117,130,12,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
33,"of and top secret er ts0269 82! [ 12 _ image _ 0. png ] ( 12 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - 7 planning for foreign military sales ( with special emphasis on the special defense acquisition fund ) ; and an effort shall be undertaken to rewrite or substantially revise the foreign assistance act and arms export control act. to implement these actions, appropriate working groups shall be established under the arms transfer management group, which will report its progress on a regular basis to the nsc.",549,102,121,12,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
34,"# # force integration the national security objectives of the united states can be met only if all defense resources are mutually supporting and thoroughly integrated and complement the other elements of u. s. national power. an examination of our current and projected force capabilities reveals substantial risks that some regional objectives might not be achieved, some commitments to some allies might not be honored, and we might be forced to resort to nuclear weapons early in a conflict. these risks are inherent in our current position. they must be recognized, allocated as best we can, and then be reduced by an orderly and consistent investment in our defense program. comprehensive and imaginative integration of all our capabilities",745,118,130,13,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
35,"is required to reduce future risks to our national security. deterrence is dependent on both nuclear and conventional capabilities. nuclear forces will not be viewed as a lowercost alternative to conventional forces. at the same time, the possible use of nuclear weapons must remain an element in our overall strategy. with the growing vulnerability of our strategic deterrent, we must enhance the survivability of our offensive forces, and complement those efforts with effective programs to provide for continuity of government, strategic connectivity, and civil defense. armed conflict involving the us requires that the full capabilities of all our armed services be organized, trained, and equipped so that all can",719,109,130,13,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
36,be readily deployed and employed together. responding to any large contingency will require some level of mobilization. we must expand the scope of mobilization and industrial capabilities and frequently review manpower policies to ensure adequacy of manpower. er ts0269 82! [ 13 _ image _ 0. png ] ( 13 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - rdp90b01013r000100070003 sanitized copy approved for release 2011 / 04 / 29 : cia - 8! [ 14 _ image _ 0. png,490,91,130,13,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
37,] ( 14 _ image _ 0. png ),25,9,13,13,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
38,"# # reports the secretary of defense and the chairman of the joint chiefs of staff will include, as part of their periodic reports on the state of our defenses, a discussion of progress made in implementing the provisions of this directive. nothing in this directive is intended to supersede or alter the provisions of pd / nsc - 53, pd / nsc - 58, nsdd - 5, nsdd - 12, nsdd - 13, or nsdd - 26. pd / nsc - 18 and pd / nsc - 62 are superseded by this directive.! [ 14 _ image _ 1. png ] ( 14 _",492,105,130,14,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
39,"image _ 1. png ) attachment nssd 1 - 82 study tab a er ts0269 82 sanitized copy approved for release 2011 / 04 / 29 : cia - rdp90b01013r00 iur jeure. t i u. s. national security strategy april 1982 [UNK] [UNK] [UNK] top secret review april 30, 2002 classified & extended by william p. clark reason for extension : nsc 1. 13 ( e ) sanitized copy approved for release 2011 / 04 / 29 : cia - rdp90b01013r000 70003 - 7! [ 15 _ image _",430,89,130,14,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
40,0. png ] ( 15 _ image _ 0. png )! [ 15 _ image _ 1. png ] ( 15 _ image _ 1. png ),81,27,38,14,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
41,"# top secret! [ 16 _ image _ 0. png ] ( 16 _ image _ 0. png ) top secret u. s. national security strategy executive summary the full articulation of u. s. national security strategy requires the development and integration of an interlocking set of strategies which include diplomatic, information, economic / political, and military components. this study begins that process. the national security policy of the united states will be guided by the following global objectives : ー to deter military attack by the ussr and its allies against the u. s., its allies, and other important countries across the spectrum of conflict",626,106,130,15,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
42,"; and to defeat such attack should deterrence fail. l to strengthen the influence of the u. s. throughout the world by strengthing existing alliances, by improving relations with other nations, by forming and supporting coalitions of states friendly to u. s. interests, and by a full range of diplomatic, political, economic, and information efforts. l to contain and reverse the expansion of soviet control and military presence throughout the world, and to increase the costs of soviet support and use of proxy, terrorist, and subversive forces. - to neutralize the efforts of the ussr to increase its influence through its use of diplomacy, arms",648,105,130,15,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
43,"transfers, economic pressure, political action, propaganda, and disinformation. - to foster, if possible in concert with our allies, restraint in soviet military spending, discourage soviet adventurism, and weaken the soviet alliance system by forcing the ussr to bear the brunt of its economic shortcomings, and to encourage longterm liberalizing and nationalist tendencies within the soviet union and allied countries. - to limit soviet military capabilities by strengthening the u. s. military, by pursuing equitable and verifiable arms control agreements, and by preventing the flow of militarily significant technologies and resources to the soviet union.!",661,94,130,15,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
44,"[ 16 _ image _ 1. png ] ( 16 _ image _ 1. png )! [ 16 _ image _ 2. png ] ( 16 _ image _ 2. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - rdp90b01013r - to ensure the u. s. access to foreign markets, and to ensure the u. s. and its allies and friends access to foreign energy and mineral resources. - to ensure u. s. access to space and the oceans. । to discourage further proliferation of nuclear weapons. - to encourage and strongly support aid",464,100,130,15,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
45,", trade, and investment programs that promote economic development and the growth of humane social and political orders in the third world. l to promote a well - functioning international economic system with minimal distortions to trade and investment and broadly agreed and respected rules for managing and resolving differences.",331,50,56,15,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
46,"# # threats to national security the key military threats to u. s. security during the 1980s will continue to be posed by the ussr and its allies and clients. despite increasing pressures on its economy and the growing vulnerabilities of its empire, the soviet union continues to expand and modernize its military forces. current soviet leaders, moreover, are probably prepared to accept sacrifices to sustain this expansion, which they see as the most important element in the growth of their influence. the soviets are concerned about current u. s. modernization programs, but probably anticipate that u. s. defense spending will be tempered by domestic resistance. conflict",676,107,130,16,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
47,"resulting from regional tensions that could again involve us in a war with a soviet client is much more likely than a direct conflict with the ussr. in such a conflict, the risk of confrontation with the ussr would vary according to the situation ; but, as a result of their expanded strategic military power, the soviets are probably less adverse than in the past to take risks which might lead to such a confrontation. such action is most likely in the region in which they have superiority, face unstable countries, and do not face u. s. allies - especially in southwest asia. moreover, they may expect that the burden of avoiding such a confrontation is shifting",666,117,130,16,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
48,"to the u. s. we do not believe that at present the ussr is prepared to initate military action directly against the u. s. or its allies but rather sees military power as the necessary backdrop for exerting pressure along the soviet periphery and elsewhere, and for use, if necessary, in conflict with the u. s.",310,56,70,16,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
49,"# #! [ 17 _ image _ 0. png ] ( 17 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia the soviet buildup, combined with weak resistance, has also encouraged soviet activities in the third world. using proxies and a diversified arsenal of arms, military training, logistical assistance, propaganda, and economic aid, the ussr, in opportunistic fashion, exploits indigenous unrest in many regions to undermine u. s. influence, to bring soviet sympathizers to power, and to acquire additional military bases. a number of soviet friends act as",563,97,130,17,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
50,"surrogates for the ussr and, in the cases of cuba, libya, the plo, and syria, as conduits for soviet - bloc arms and training to groups that undertake terrorism. in europe, the ussr continues to strengthen its theater nuclear and conventional forces. moscow is deeply concerned about unrest in poland and engages in exploiting and encouraging u. s. - west european differences and the west european "" peace movement "". in east and southeast asia, the soviets endeavor to contain china, and to hedge against the possibility of a washington - beijing - tokyo military "" axis "" by the buildup of soviet military might. additionally,",629,106,130,17,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
51,"military threats to u. s. security in this region includes the possibility of aggression by north korea or vietnam. in the middle east, the most severe dangers are that iran might succumb to increased soviet influence and largescale military intervention ; that friendly states may be attacked by other local states - - most immediately that the iran - iraq war might increase the intensity and scope of the fighting and threaten other gulf arabs - - ; and that friendly governments may be toppled by internal insurrections, possibly stimulated or exploited by the soviets. in addition, acute arab - israeli tensions continue to threaten a war that would harm u. s. interests in",678,114,130,17,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
52,"the region. in latin america communist exploitation of social and political unrest in central america will continue to pose the most serious challenge to u. s. interests in the hemisphere since cuba became allied with the ussr. military threats in sub - saharan africa are currently quite small. there are, however, a number of potential flashpoints in africa that impinge on u. s. security interests that could draw in the superpowers while others would probably not result in soviet involvement.",497,80,96,17,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
53,"# # the role of allies and others given the loss of u. s. strategic superiority and the overwhelming growth of soviet conventional forces capabilities, together with the increased political and economic strength of the industrial democracies and the heightened importance! [ 18 _ image _ 0. png ] ( 18 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - of third world resources, the u. s. must increasingly draw upon the resources and cooperation of allies and others to protect our interests and those of our friends. while our ability to cooperate with allies and friends offers a potentially effective counter",639,112,130,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
54,"to soviet threats, our dependence on such cooperation is a potential vulnerability at which the soviets will continue to probe. a strong unified nato is indispensable to protecting western interests. to attain this goal, the u. s. must press for implementation of key conventional enhancement programs and inf modernization. we must also continue to promote improvement in integrated logistical support ( e. g., host nation support - - hns ). for its part, the u. s. must maintain its nato commitments for forward deployment and early reinforcement. while encouraging all nato allies to maintain and increase their contributions in europe, we should specifically encourage those allies who",689,107,130,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
55,"can contribute outside europe to allocate their peacetime marginal resources preferentially to dual - purpose capabilities which could support both outof - area and european missions. we likewise should urge such allies to share the political and military burden outside europe, including being prepared to fight along side of ( or instead of ) the u. s. outside europe, the u. s. will place primary reliance on regional states to deal with non - soviet threats, providing security assistance as appropriate. the u. s. will remain the primary power for directly resisting the soviets. if no other reasonable alternative exists, the u. s. should also be capable",660,107,130,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
56,"of intervening militarily in regional or local conflicts. the effectiveness of u. s. military capabilities for either soviet or other contingencies will depend on access to facilities enroute and in the region of conflict, and on other tangible forms of support ( e. g., hns and prepositioning ). in southwest asia, the u. s. will support the development of balanced and self - contained friendly regional forces and will emphasize assistance to certain key states for regional contingency roles. in east asia, the japanese should be encouraged to contribute more to their own and mutual defense efforts ( including economic assistance ), although",647,103,130,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
57,"we should not now ask japan to expand its defense responsibility beyond the! [ 19 _ image _ 0. png ] ( 19 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - f protection of sea lines of communication out to 1000 nautical miles. we should assist the rok to become increasingly self - sufficient in its own defense capabilities, while maintaining the current u. s. - rok division of labor ( predominantly korean ground forces and predominantly u. s. tacair ) ; and we should work to facilitate increased defense cooperation between korea and japan. we can also act",589,110,130,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
58,"to enhance the durability of the u. s. - chinese security relationship, although significant improvement in chinese military capabilities to oppose the soviet union can only come if and as china can devote substantial additional resources of its own for that purpose.",267,42,50,18,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
59,"# # regional military objectives the u. s. must plan, in conjunction with its allies, for a successful defense in a global war against the soviet union and its allies. this means planning so that the soviet union would be confronted with a major conventional conflict and the threat of escalation. at the same time, the u. s. will seek to limit the scope of a u. s. - soviet conflict to the extent commensurate with protecting u. s. vital interests. while recognizing that the political and military situation at the time of war will dictate strategy decisions, and that a u. s. -",580,104,130,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
60,"soviet conflict may well expand beyond one theater, the following priorities apply for global wartime planning : highest priority is north america, followed by nato, and the supporting lines of communication ( locs ) the next priority is ensuring access to the oil in southwest asia, followed by the defense of our pacific allies, supporting locs and the defense of other friendly nations in latin america and africa. peacetime priorities may not parallel wartime priorities. specific u. s. regional objectives are keyed to this global context. in contingencies not involving direct soviet aggression, our strategy is to rely on regional states to the extent possible. in europe, our primary",691,109,130,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
61,"objective is to strengthen nato ' s capability to deter or defeat a soviet attack. in wartime, the u. s. will support nato strategy which requires forward defense with conventional forces supported by the possibility of nuclear escalation. in peacetime, u. s. objectives are to enhance deterrence through major improvements in nato ' s conventional capabilities ; to improve nuclear and chemical forces ; and to obtain increased allied defense contributions in europe and southwest asia. v! [ 20 _ image _ 0. png ] ( 20 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia in the near",607,108,130,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
62,"east / southwest asia, our principal objectives are to prevent the spread of soviet influence ; to protect western access to oil ; to maintain israel ' s qualitative military advantage ; and to support moderate states against aggression and subversion. u. s. military strategy is to deter soviet aggression ; if necessary, to combat the soviets in the theater ; and to prepare for executing counteroffensives elsewhere. in the far east, our wartime objectives are viewed primarily in the context of a global war. they are : to maintain control of pacific locs ; to protect u. s. bases ; to fulfill commitments to allies ; in conjunction with regional",650,111,130,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
63,"states, to prevent the redeployment of soviet forces from the far east ; and to secure japanese self - defense including long - range loc protection. in peacetime, we seek a more active defense partnership with japan, a more durable u. s. - prc relationship, and continued stability on the korean peninsula. in the western hemisphere, our primary wartime objective is the security of the north american continent, the caribbean basin and the panama canal. in peacetime, our objectives are to modernize north america ' s strategic air defense system ; to reverse communist gains in latin america ; and to increase u. s. military presence",636,106,130,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
64,". in africa, our wartime objectives are to neutralize hostile forces in strategic locations and to protect western access to the region ' s mineral resources. u. s. peacetime objectives are to obtain additional facilities access and transit rights, and to assist countries resisting sovietsponsored subversion.",310,46,60,19,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
65,"# # nuclear forces the overall objectives of u. s. nuclear forces policy as enunciated in nsdd - 13 is reaffirmed. specifically, our most fundamental national security objective is to deter direct attack - - - particularly nuclear attack - - on the united states, its forces and its allies and friends. deterrence can best be achieved if our defense posture makes soviet assessment of war outcomes, under any contingency, so uncertain and dangerous as to remove any incentives for initiating attack. the nuclear forces of the united states also, in conjunction with top secret",576,95,116,20,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
66,"# # vi! [ 21 _ image _ 0. png ] ( 21 _ image _ 0. png ) sanitized copy approved for release 2011 / 04 / 29 : cia - conventional forces, contribute to deterrence of nonnuclear aggression and to support nato strategy for the defense of europe. this requires that we be convincingly capable of responding in such a way that the soviets, or any other adversary, would be denied their political and military objectives. should nuclear attack nonetheless, occur, the united states and its allies must prevail and in the process be able to force the soviet union to seek earliest termination of",587,107,130,21,us_1982_NationalSecurityStrategy.md,2025-01-28 18:58:00
