chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
11,"\ # $ & $ ' - to safeguard our airspace. his song demonstrated the conviction and belief of all service * obligations and missions, the roc armed forces shows no fear to face adversity or death, and it is the reason that we have won the admiration and support from the people. the roc armed forces will continue to demonstrate its self - defense determination through the force building and secure the country by its reliable strength. in addition, we will improve the personnel quality by leading the troops in a faithful and pragmatic way. by those efforts, we can build a strong and well - disciplined elite force respected by the people, res",645,115,130,2,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
12,"##haping the roc armed forces with a brand new look. 0lqlvwhu! [ 5 _ image _ 0. png ] ( 5 _ image _ 0. png ) 0dufk # introduction overviewing the current strategic situations, mainland china, aspiring to become an international superpower, is eager to undermine the international order and regional stability. it has been particularly imposing coercive means of verbal intimidation and saber - rattling, intrusion and provocation by aerial and maritime assets, cyberattacks, and cognitive warfare — forcing us to succumb to their will. amidst the rapid - change external situations with",586,95,132,2,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
13,"full of severe challenges, the roc armed forces is absolutely responsible for defending taiwan. only by improving ourselves and striving forward, accelerating force buildup and focusing on defense reform a prosperous future for the nation. the qdr is a guiding document that directs the future development of the roc armed forces. "" striving forward and creating a new prospect "" is the motive of the 2021 qdr. the 7 chapters are summarized as follows.",452,74,90,2,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
14,"# # 1. regional situation : monitoring emerging security challenges rto ensure the security of the indo - pacific region, the united states continues to strengthen cooperation with regional allies. the prc is trying to grasp the regional dominance, and its military expansion is destabilizing the region. rthe stalemate hindering the denuclearization of the korean peninsula and sovereignty disputes over the islands in the east china sea ( ecs ) and south china sea ( scs ) are seen as regional destabilizing factors. rthe prc continues to enhance its comprehensive military power and preparation to invade taiwan, and initiate verbal intimidations and saber -",661,104,130,3,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
15,"rattling activities by its aerial and maritime assets and manipulating tactics of cognitive warfare. rnon - traditional security challenges, such as pandemics and composite disasters, continue impacting on global and our national security and can only be tackled through international cooperation. # # rfollowing the president ' s national security guidance and evaluating the overall strategic environment, we centered the national strategy on "" fortifying national security, dealing defense affairs with professionalism, realizing self - reliant defense, protecting well - being of the people, and expanding strategic cooperation. "" rconsidering the threats and challenges posed by the enemy, the military strategy aims at building",733,104,130,3,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
16,""" resolute defense and multi - domain deterrence. """,51,9,15,3,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
17,"# #! "" # $ % $! rguided by the military strategy and defense requirements, the roc armed forces implements force buildup and training programs. rasymmetric systems, which are small, numerous, smart, stealthy, mobile and hard to be detected and countered shall be buildup and associated with innovative tactics and employments. rcapabilities of command, control, communications, computer, intelligence, surveillance, reconnaissance ( c4isr ), information warfare ( iw ), and electronic warfare ( ew ) are to be enhanced. an intelligent network of information, communications, and electronic ( ice ) warfare is to",611,92,130,4,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
18,"be constructed to improve the "" * rinter - service logistic capacities are to be further integrated to ensure the readiness of weapons and equipment. a civilian and military ( civ - mil ) logistic support cooperation system is to be established to keep readily accessible resources for operations. rreserve force reform, centered on organizing, force structuring, training, and equipping, is to be initiated to improve the mobilization mechanism, and strengthen the capabilities of the reserve force.",500,77,100,4,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
19,"# # & '!! ( ) ) * rwe continue to optimize the force management system, strengthen the functions of defense organizations, forge a better sense of unity, and fortify the psychological readiness of military troops. r / "" 5 elite, and robust modern combat force. rcares provided to service members and their family dependents are to be wellimproved to protect their rights and benefits, allow them to concentrate on their duties without worries. rdefense budgets are formulated at an adequate level to support our force buildup and defense infrastructure, through scientific assessment, we can maximize the effectiveness of defense resources. r all",646,103,130,5,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
20,"- out defense education is to be further expanded. in order to use our comprehensive national power to deter the enemy ' s aggression, all - out defense drills will be enhanced to increase our crisis awareness and will to defend against the enemy. remergency response capacities of the roc armed forces continue to support epidemic prevention, humanitarian assistance and disaster relief ( ha / dr ), and protection of our maritime rights and interests.",453,75,86,5,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
21,"# # + $! ), -!,! /! rbudget for research and development ( r & d ) is to be steadily increased, and r & d capacities in all sectors are to be integrated to develop advanced technologies and weapons, and cultivate professionals in dual - use technologies. r seeking breakthroughs in critical defense technologies continuously, so as to develop next generation ( next - gen ) weapon and equipment, and achieve a self - reliant defense for the nation. rcomplying with the defense industry development act and its related regulations, combining with civilian technological capacities c to support the development of domestic defense industries,",640,105,130,6,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
22,"to construct a prosperous environment for defense industries. roffset resources are to be combined with local capacities to form a supply chain of defense industries, so as to motivate domestic industries to upgrade and enhance the self - reliant defense.",255,40,51,6,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
23,"# # 0 ""! * 2 "" 3 rfacing threats of the prc cognitive warfare, the roc armed forces will follow the $ : counter effectively. rin response to the threat of iw from the prc, the roc armed forces are fortifying information security and management, so as to form an effective information defense in - depth and enhance cyber operation capacities. rconcerning intrusion and provocation by the enemy ' s aerial and maritime assets, the roc armed forces continues to watch closely with high vigilance and will further improve the capacity to cope with contingencies and unexpected conditions cautiously.",596,100,122,7,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
24,"# # 4 "", "" 5! rcontinue to elaborate the geostrategic value of our nation and cooperate with likeminded countries to contribute collectively to regional peace and stability. rwe continue to deepen the cooperation with the united states on defense and military affairs, expand exchanges with friendly countries, and participate in events hosted by think tanks and the international community, so as to enhance our effectiveness of strategic communication. rwe maintain exchanges and cooperation with various countries on epidemic prevention, ha / dr, and anti - terrorism affairs.! [ 10 _ image _ 0. png ] ( 10 _ image _ 0. p",624,103,130,8,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
25,##ng ),6,2,6,8,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
26,"# # regional situation : monitoring emerging security challenges ; $ < * strategic competition between the u. s. and the prc has been impacting the regional geopolitics and economic development. the growth of comprehensive national power and military expansion of the prc are posing an ever - growing threat to the region and our nation, while nontraditional security issues are also upsetting the security of countries involved. therefore, we have been keeping a close eye on the changes in the strategic environment and dealing with all emerging security challenges carefully.",578,91,107,9,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
27,"# # 7 / ( the strategic situation in the indo - pacific region is mainly influenced by the interaction between the u. s. and the prc. the u. s. continues to enhance cooperation with allies to fortify regional security, while the prc keeps expanding its military activities and conducting gray zone operations that cause serious impact on the regional peace and stability. furthermore, there are destabilizing factors arising from the korean peninsula, the ecs, and the scs.",473,78,97,10,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
28,"# # 6 # "", *!! 7 / ( the u. s. continues to cooperate with allies in the indo - pacific region and partner countries to address regional security issues, and help them to improve their defense capabilities. the u. s. continues holding combined exercises and assigning aircraft and vessels to conduct freedom of navigation operations ( fonops ) to maintain peace and ; $ < *",373,68,82,11,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
29,"# # ( "" ""!!! '! the prc is exploiting its "" belt and road initiative "" ( bri ), a comprehensive strategic framework, to enhance its external political and economic leverages. it is promoting "" military - civilian integration "" to develop key technologies and improve its force projection and long - range precision strike capabilities. in addition, it applies political, economic, and diplomatic clouts and cognitive warfare tactics to shape a strategic environment favorable to its rise, so as to help it attain the reginal dominance.",535,88,108,12,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
30,"# # 7 % * the prc is actively fostered the military modernization, and strengthening its capabilities to invade taiwan. moreover, the various drills and exercises in which its aerial and maritime assets are assigned to frequently intrude our southwest airspace, meanwhile conducting long - distance training over the sea, posing increasing hostility and threats, further escalating the risk of accidents and clashes, and destabilizing the current peaceful condition across the taiwan strait.!!",493,73,93,13,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
31,"# # & "" ' ) 8, ' # ( "" as a vital maritime passage in the indo - pacific region, the scs is of high geostrategic importance. the prc has been militarizing the islands and reefs in the scs, causing anxiety among neighboring counties. to maintain the freedom of navigation in the scs, the u. s. has been conducting air and maritime operations and hosting combined exercises with reginal allies to curb prc military activities in the vicinity. the disputes in = = > * regional situation strategic guidance reinforcing military strength building resiliency a sustainable roadmap consolidating",588,100,130,14,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
32,security strategic cooperation,30,3,5,14,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
33,"# # +! 9 ; (!! ) even though the u. s. and north korea held two summits, denuclearization progress of the korean peninsula is showing signs of stagnating due to the disagreement between both countries. north korea has persisted in its nuclear weapon programs, conducted missile test launches and exhibited new intercontinental and submarine - launched ballistic missiles, and unilaterally halted communication with south korea. these actions have caused regional anxiety for future development in northeast asia.",512,78,101,15,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
34,"# # 07 $!! -, territorial and sovereignty disputes continue to affect the interactions among reginal countries. japan unilaterally renamed an administrative area of diaoyu islands, whose surrounding waters have been routinely entered by public vessels of the prc, resulted in tensions between both sides. besides, the prc and neighboring countries in the scs on issues of sovereignty and maritime rights is at odds. member states of the association of southeast asian nations ( asean ) announced a joint declaration after the summit in 2020 to stress that all countries concerned shall maintain self - restraint and refrain from the escalation of clashes. moreover, the clash and stand",685,108,130,16,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
35,##off between china and india in the * developing situations have increased uncertainties to regional stability.,112,16,22,16,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
36,"# #! ) ( "" the prc has never renounced the use of force to invade taiwan. since its military reform in 2015, the prc has strengthened its military power, conducted exercise, simulations and drills to rehearse its operations against taiwan, and initiated gray zone tactics, posing greater security threats to our country. according to its recent military power development, prc ' s operational capabilities against taiwan include :",430,69,83,17,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
37,"# # 6 < 7!! = -!! = > 7? "", $! the people ' s liberation army ( pla ) has been regularly assigning air and naval assets, and occasionally anti - submarine reconnaissance, aircrafts, spy ships, and unmanned aerial vehicles ( uavs ), to our neighboring waters and airspace to conduct surveillance and reconnaissance operations. coupled with the ongoing deployment of satellites capable of photo - reconnaissance and electronic surveillance, the pla can exploit multiple means from land, maritime, air, space, electronic, and cyber domains to improve its target acquisition capabilities, so as to monitor military activities in the surrounding of",643,103,130,18,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
38,the taiwan strait in full - time.,33,7,10,18,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
39,"# # 7 "" "", $! all major warplanes of the pla are able to carry precision guided munitions to attack our command and control ( c2 ) nodes and isr assets. its electronic warfare ( ew ) xz > $ : $ : * < [ is capable of undermining our air defense and sea control c2 systems, and continues to sharpen its capabilities of electromagnetic dominance.",343,68,84,19,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
40,"# #! "" - "", $! when conducting live drills and exercises targeted at taiwan and intrusion and provocation by air and naval assets, the prc intentionally uses the media and the internet to conduct propaganda of those activities as a form of psychological warfare to intimidate taiwanese people. moreover, it has deployed anti - ship ballistic and hypersonic missiles to demonstrate its capabilities of long - range power projection. prc aircraft carriers and strategic bombers also routinely conducted cross - island chain training missions to sharpen its capabilities of anti - access and area denial ( a2 / ad ) to deter foreign militaries from intervening in taiwan strait issues. strategic guidance",701,113,130,20,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
41,reinforcing military strength building resiliency,49,5,11,20,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
42,"# # & < '! % "", $! as part of the military reform, the pla has been improving its air defense, sea $ : strike capabilities of the pla rocket force ( plarf ), and rapidly deploying newlydeveloped missiles. it is now capable of initiating a local blockade over our vital ports and transportation routes and severing our sea lines of communication ( sloc ). consequently, our armament and logistical supplies will be impaired to degrade our operational sustainability.",465,80,104,21,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
43,"# # + < % "", $! the prc continues to improve capabilities of its ballistic missiles, cruise missiles, air - to - surface missiles, and long - range multi - launch rockets. all of its ballistic missiles can : "" - air and naval assets to strike our political, economic, and military high - value targets and critical infrastructure.",330,60,71,22,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
44,"# # 0 < @ d, "", $! the pla ground force ( plagf ) continues to refine its training of amphibious combined arms brigade and airborne assault brigade, participates in joint landing drills and exercises with the pla navy ( plan ), and improve its strategic airborne and maritime projection capabilities. it could also commandeer civilian cargo ships to supplement its amphibious vessels in landing operations. in addition, the plagf has been vigorously developing offensive capabilities that can "" shorten early warning time, blockade critical nodes, inflict massive firepower of paralyzing effect, and conduct multi - dimensional landings at multiple locations, """,661,103,130,23,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
45,so as to quickly occupy our vital ports and airports to support its unloading of troops and supplies.,101,18,22,23,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
46,"# # 4,, "", $! the prc has been actively developing operational platforms in the air and space domains to strengthen its information advantage on the battlefield. it currently has established the beidou navigation satellite system and related c2 datalinks, capable of supporting cross - theater joint operational c2, target surveillance, air and maritime blockade, and precision strike operations.",396,59,74,24,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
47,"# # h < @,, "", $! in order to unify all individual logistic services, the pla logistic support force ( plalsf ) integrated logistic channels among all pla forces and coordinated with local governments to strengthen logistic and support capacities. furthermore, it has established strategic force projection capability and responsive logistic capacities for maneuvering troops and a variety of operations. the plalsf is expediting to merge its logistic support efforts with the joint operations system, so as to adequately support the forces in a taiwan invasion scenario and improve the speed of force projection. strategic guidance reinforcing military strength",662,100,130,25,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
48,building resiliency a sustainable roadmap,41,5,11,25,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
49,"# j /! ""!! 6j /! ""!! * on the current trends of globalization, emerging security issues, such as composite disaster caused by extreme weather, spread of infectious diseases, and terrorism activities, could all cause massive impact cross borders and boundaries. it cannot be solved without international cooperation. owing to the close interaction between our nation and the international community, as the world entered the post - pandemic period, various types of non - traditional challenges will continue to have an impact on the security of the world and our nation.",570,91,112,26,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
50,"# #! $! ( ),! $ "" ( ),! the outbreak of covid - 19 from early 2020 has greatly impact on all militaries, including training and operations. they have to consider both the epidemic prevention and all backup measures to preserve the operational readiness, while a proper amount of personnel is assigned to assist in the fight against covid - 19. the roc armed forces cooperates with the ministry of health and welfare to conduct responsive missions to curb the spread of the disease and protect the people and the nation. the roc armed forces will continue to strengthen the responsive capabilities to deal with non - traditional security threats and",648,112,130,27,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
51,be the guardian of our nation in anti - epidemic ha / dr missions. consolidating security strategic cooperation! [ 18 _ image _ 0. png ] ( 18 _ image _ 0. png ),160,34,45,27,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
52,"# # strategic guidance : in compliance with the constitution of the republic of china ( taiwan ), the national defense act, and the president ' s national security guidance, the ministry of national defense ( mnd ) has evaluated the comprehensive strategic environment, to formulate defense and military strategies, which provides the guidance on the defense policy implementation and force buildup, so as to establish a robust defense force to ensure our national security.",474,75,87,28,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
53,"# # j! as the constitution stipulates, "" the national defense of the republic of china shall have as its objective the safeguarding of national security and the preservation of world peace. "" the mnd has been making efforts to construct a resolute defense and assure peace of the nation with steadfast resolve and robust military strength. based on the guidance of "" no fear of confronting the enemy, "" the roc armed forces do not compete with the enemy in an arms race, we have been committing ourselves in force buildup and operational preparedness, so as to prevent war, protect our national interests, ensure the national security,",635,108,130,29,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
54,and play a major role in defending democracy.!!!,48,8,14,29,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
55,"# # 6 )! "", j! ( 1 ) safeguarding national sovereignty and the value of democracy and freedom the roc armed forces will safeguard the integrity of our national sovereignty and the democratic institutions with a solid defense, to demonstrate our determination of "" absolutely no concession on sovereignty ; no backing away from democracy and freedom "" ( 2 ) shaping a secure environment without threat the priority of defense preparedness is to prevent war, deter the external military aggression, make use of the comprehensive defense power to secure our homeland, and raise the cost and risk of prc invasion, and ultimately protect people ' s lives and properties. ( 3 ) being the guardian",690,117,130,30,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
56,"for national survival and development the defense strategy is formulated and implemented to construct a credible defense force, integrate defense technologies with civilian capacities, facilitate the reform on defense affairs, and be ta strongly support to the prosperity and development of the nation. ( 4 ) maintaining peace and stability of the region : $ 5 taiwan strait. we will collaborate with like - minded countries to share more responsibilities and make more contributions to regional peace and stability. building resiliency a sustainable roadmap",558,84,96,30,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
57,"# #! ( 1 ) fortifying national security in response to severe military challenges directly from the prc, the roc armed forces shall develop effective defensive capabilities with an asymmetric concept to deter the enemy ' s military actions, so as to achieve the goal of war prevention and peace maintenance.",307,51,60,31,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
58,"# # ( 2 ) dealing defense affairs with professionalism considering contemporary types of high - tech war and our defense requirements, the effectiveness of our defense organization shall continue to be optimized, and the reform of defense affairs shall be pursued pragmatically, so as to cultivate quality personnel and forge a modern, knowledgeable, and professional elite force.",380,58,74,32,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
59,"# # ( 3 ) realizing a self - reliant defense our nation has been striving for a self - reliant defense, and has gained concrete achievements in recent years. we continue to promote the integration of civ - mil ] 5 and equipment and conduct maintenance activities, so as to facilitate the upgrade of associated civil industries, invigorate developments for defense technologies, and meet our requirements for defense and national security.",438,72,90,33,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
60,"# # ( 4 ) protecting well - being of the people facing non - traditional security threats, the roc armed forces, based on the principle of "" ha / dr and anti - epidemic efforts are equivalent to operations, "" will arrive to engage in disaster relief operations rapidly, so as to protect our homeland and the well - being of the people. in addition, to maintain the sovereignty of our territorial sea, the roc armed forces shall assist in protecting our maritime rights.",469,85,95,34,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
61,"# # ( 5 ) expanding strategic cooperation the indo - pacific region is of significance to global political and economic * ; < ^ _ on the regional stability, which needs regional cooperation to deal with. taiwan is located at a critical geostrategic point in the west pacific, and we continue to strengthen our strategic cooperation with the international community to jointly maintain the peace and stability in the region.",423,71,80,35,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
62,"# # military strategy the military strategy of the roc armed forces is "" resolute defense and multi - domain deterrence "" that aim at developing joint capabilities with all - out defense and make use of longrange and multi - domain deterrence measures to create advantages to discourage enemy ' s aggression and ensure homeland security.",337,57,66,36,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
63,"# # 6! the roc armed forces continues to enhance ice capabilities to ensure the security of our c2 nodes, critical assets, and critical information infrastructure, and improve our force protection and preservation, so as to enhance our joint countermeasures and defensive capabilities. the allout defense strength and the natural barrier of the taiwan strait shall also be exploited to achieve a multi - layered defense in depth. our operational sustainability shall be strengthened to achieve a strategic endurance.",516,79,93,37,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
64,"# #! / ) $ < "", $! with the concept of the asymmetric warfare, multi - domain deterrence measures shall be used to perform joint capabilities to deter the enemy ' s aggression in multiple domains. if the enemy launched attack to invade taiwan, our guiding principles were to "" resist the enemy on the opposite shore, attack it at sea, destroy it in the littoral area, and annihilate it on the beachhead, "" and impose multiple interdictions and joint fire strikes to degrade its capabilities, disrupt its offensive and prevent it from landing, so as to ultimately defeat its aggression. [UNK]",591,103,130,38,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
65,[UNK] մարմինների մասնում [UNK] 1 | | « մասիք » [UNK] [UNK] [UNK] | | « [UNK] [UNK] | | | « [UNK] » [UNK] | | « [UNK] [UNK] | | « ստյասյալ բ! [ 24 _ image _ 0. png ] ( 24 _ image _ 0. png ),188,51,84,38,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
66,"# #! "" # $ % $! force buildup and operational preparedness are the essential missions of our national defense. guided by the military strategy and defense requirements, the roc armed forces mapped out the development of joint capabilities, and continue to force buildup. through efforts to pursue asymmetric capabilities, reform on reserve force, integrate logistic capacities, and improve c4isr, iw, and ew capabilities, we will strengthen our military force to become more agile, multifunctional, flexible, and swift in response to contingencies and more credible to can deter and defeat any aggression.",605,92,126,39,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
67,"# # (! < "", $! based on the military strategy of "" resolute defense and multi - domain deterrence, "" the roc armed forces has orientated the development of joint capabilities toward building fundamental and asymmetric capabilities. we continue to review the acquisition and priority of weapons and equipment, bring the results into force buildup plans, fortify combat readiness, enhance the quality of realistic training, and upgrade joint capabilities.",453,70,90,40,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
68,"# # 6 '!,! following the military strategy and the force buildup direction towards "" technology oriented, iw / ew superiorities, l joint interdiction and homeland defense, "" the roc armed forces continues to establish fundamental as well as asymmetric capabilities and strengthen reserve force and all - out defense. concerning weapons and equipment acquisitions, we shall first pursue self - reliant development and production. if the demanding acquisition cannot be fulfilled in time by domestic industry or for the equipment which can rapidly improve combat capabilities, we will resort to coproduction or foreign military sales ( fms ) channels. the future force",666,103,130,41,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
69,buildup goals are as follows :,30,6,9,41,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
70,"# # ( 1 ) long - range strike air - launched missiles with highly extended range and stand - off attack weapon systems are to be developed to inflict precision strike against the enemy, stretch out the depth of strategic defensive operations, and conduct the multi - domain deterrence.",285,50,57,42,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
71,"# # ( 2 ) counter - air operations to gainair superiority, new fighters and long - range air defense and anti - missile defense systems are to be developed and acquired. air defense assets from the services shall be integrated into a kill - chain of seamless air and missile defense, an $ _ $ air superiority and have advantage over defensive operations.",354,64,72,43,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
72,"# # ( 3 ) sea control operations to ensure our fundamental capabilities to maintain sea control and the security of slocs, the battleships must to be upgraded. there are also plans to acquire shore - based, shipborne, and air - launched anti - ship missiles and new naval mines. furthermore, coastal mobile asymmetric anti - ship capabilities are to be strengthened against the enemy vessels in transit. along with natural barriers by the taiwan strait, we will degrade and defeat the enemy ' s landing operations. reinforcing military strength building resiliency a sustainable roadmap consolidating security strategic cooperation",631,99,125,44,taiwan_2021_QuadrennialDefenseReview.md,2025-01-28 18:56:43
